,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
310,2019-11-07,191.06,192.08,184.28,186.34,Buy,32.131344822094576,187.5666666666667,190.85333333333338,183.05333333333337,195.3666666666667,179.76666666666668,198.6533333333334,175.25333333333336,201.94000000000008,170.74000000000004,182.5583999999998,False,382.12,False,False,309.0,188.7,186.34,0.9874933757286699,0,0,0.00794997350291468,0.9795434022257552,0.9751973399311683,0.9752957186224223,1.38774402482909,1.497308155885901,True,0.75,750.0,0,2019-11-08
311,2019-11-08,186.34,188.16,180.76,183.64,Sell,27.08611097007078,184.18666666666664,187.6133333333333,180.21333333333328,191.58666666666664,176.78666666666663,195.0133333333333,172.81333333333328,198.43999999999994,168.83999999999992,195.3666666666667,False,0.0,False,True,311.0,186.34,183.64,1.0,0,0,0.0,1.0,1.0,0.9855103574111838,1.38774402482909,1.4756126958617948,False,0.5,500.0,0,2019-11-09
312,2019-11-09,183.64,185.78,182.71,184.85,Sell,22.88174942671762,184.4466666666667,186.18333333333337,183.11333333333337,187.51666666666668,181.3766666666667,189.25333333333336,180.04333333333338,190.99000000000004,178.71000000000006,191.58666666666664,False,0.0,False,False,311.0,186.34,184.85,1.0,0,0,0.0,1.0,1.0,1.0065889784360706,1.38774402482909,1.4853354760948203,False,0.5,500.0,1,2019-11-10
313,2019-11-10,184.85,191.8,183.41,188.9,Sell,23.91894606191984,188.03666666666666,192.66333333333333,184.2733333333333,196.4266666666667,179.64666666666665,201.05333333333334,175.8833333333333,205.68,172.11999999999995,187.51666666666668,False,0.0,False,False,311.0,186.34,188.9,1.0,0,0,0.0,1.0,1.0,1.0219096564782257,1.38774402482909,1.5178786661309798,False,0.5,500.0,1,2019-11-11
314,2019-11-11,188.9,189.96,183.82,184.68,Sell,24.783276591255028,186.15333333333334,188.48666666666668,182.34666666666666,192.29333333333335,180.01333333333332,194.6266666666667,176.20666666666665,196.96000000000004,172.39999999999998,196.4266666666667,False,0.0,False,False,311.0,186.34,184.68,1.0,0,0,0.0,1.0,1.0,0.9776601376389624,1.38774402482909,1.4839694656488585,False,0.5,500.0,0,2019-11-12
315,2019-11-12,184.68,187.37,182.0,186.93,Sell,22.98867619014653,185.4333333333333,188.86666666666662,183.4966666666666,190.80333333333328,180.0633333333333,194.23666666666662,178.1266666666666,197.66999999999993,176.1899999999999,192.29333333333335,False,0.0,False,False,311.0,186.34,186.93,1.0,0,0,0.0,1.0,1.0,1.0121832358674463,1.38774402482909,1.5020490156689468,False,0.5,500.0,1,2019-11-13
316,2019-11-13,186.93,189.81,185.12,187.75,Sell,23.76129406817945,187.56000000000003,190.00000000000006,185.31000000000006,192.25,182.87000000000003,194.69000000000005,180.62000000000006,197.13000000000008,178.3700000000001,190.80333333333328,False,0.0,False,False,311.0,186.34,187.75,1.0,0,0,0.0,1.0,1.0,1.004386668806505,1.38774402482909,1.5086380072318233,False,0.5,500.0,1,2019-11-14
317,2019-11-14,187.75,188.39,182.42,184.5,Sell,20.71118422999573,185.10333333333332,187.78666666666666,181.81666666666666,191.07333333333335,179.13333333333333,193.75666666666666,175.84666666666666,196.44,172.56,192.25,False,0.0,False,False,311.0,186.34,184.5,1.0,0,0,0.0,1.0,1.0,0.9826897470039947,1.38774402482909,1.482523101647251,False,0.5,500.0,0,2019-11-15
318,2019-11-15,184.5,186.6,176.95,179.86,Sell,21.567092922955087,181.13666666666666,185.32333333333332,175.67333333333332,190.7866666666667,171.48666666666665,194.97333333333333,166.0233333333333,199.16,160.55999999999997,191.07333333333335,False,0.0,False,False,311.0,186.34,179.86,1.0,0,0,0.0,1.0,1.0,0.9748509485094852,1.38774402482909,1.4452390518280467,False,0.5,500.0,0,2019-11-16
319,2019-11-16,179.86,183.16,179.17,182.16,Sell,22.28035016708789,181.49666666666667,183.82333333333335,179.83333333333334,185.48666666666665,177.50666666666666,187.81333333333336,175.84333333333333,190.14000000000004,174.18,190.7866666666667,False,0.0,False,False,311.0,186.34,182.16,1.0,0,0,0.0,1.0,1.0,1.0127877237851661,1.38774402482909,1.4637203696263592,False,0.5,500.0,1,2019-11-17
320,2019-11-17,182.16,186.24,180.02,183.77,Sell,18.805584005987356,183.34333333333333,186.66666666666666,180.44666666666666,189.56333333333336,177.12333333333333,192.88666666666666,174.22666666666666,196.20999999999998,171.32999999999998,185.48666666666665,False,0.0,False,False,311.0,186.34,183.77,1.0,0,0,0.0,1.0,1.0,1.0088383838383839,1.38774402482909,1.4766572920851782,False,0.25,250.0,1,2019-11-18
321,2019-11-18,183.77,183.84,174.38,177.9,Sell,20.820102527520703,178.70666666666668,183.03333333333336,173.57333333333335,188.16666666666669,169.24666666666667,192.49333333333337,164.11333333333334,196.82000000000005,158.98000000000002,189.56333333333336,False,0.0,False,False,311.0,186.34,177.9,1.0,0,0,0.0,1.0,1.0,0.9680578984600315,1.38774402482909,1.4294897549216585,False,0.5,500.0,0,2019-11-19
322,2019-11-19,177.9,178.07,172.52,175.7,Sell,23.71714319884036,175.42999999999998,178.33999999999995,172.78999999999996,180.98,169.88,183.88999999999993,167.23999999999998,186.7999999999999,164.59999999999997,188.16666666666669,False,0.0,False,False,311.0,186.34,175.7,1.0,0,0,0.0,1.0,1.0,0.9876335019673973,1.38774402482909,1.4118119726797942,False,0.5,500.0,0,2019-11-20
323,2019-11-20,175.7,177.32,173.27,174.26,Sell,26.131343758273413,174.95000000000002,176.63000000000002,172.58000000000004,178.99999999999997,170.90000000000003,180.68,168.53000000000006,182.36,166.16000000000008,180.98,False,0.0,False,False,311.0,186.34,174.26,1.0,0,0,0.0,1.0,1.0,0.9918042117245305,1.38774402482909,1.4002410606669375,False,0.25,250.0,0,2019-11-21
324,2019-11-21,174.26,175.5,156.04,161.01,Sell,34.170750279986116,164.1833333333333,172.32666666666663,152.86666666666662,183.6433333333333,144.7233333333333,191.78666666666663,133.4066666666666,199.92999999999995,122.08999999999992,178.99999999999997,False,0.0,False,False,311.0,186.34,161.01,1.0,0,0,0.0,1.0,1.0,0.9239641914380811,1.38774402482909,1.293772599437528,False,0.25,250.0,0,2019-11-22
325,2019-11-22,161.01,162.82,138.0,149.79,Buy,42.680424049145735,150.20333333333335,162.4066666666667,137.5866666666667,175.0233333333333,125.38333333333335,187.2266666666667,112.76666666666671,199.43000000000004,100.15000000000006,180.31019999999987,False,322.02,False,True,325.0,161.01,149.79,0.9303148872740824,0,0,0.00772125954909633,0.9225936277249861,0.9225936277249861,0.9303148872740824,1.2803237942207433,1.2036159100040205,True,0.75,750.0,0,2019-11-23
326,2019-11-23,149.79,154.25,146.5,151.97,Sell,49.77181885677876,150.90666666666667,155.31333333333333,147.56333333333333,158.65666666666664,143.15666666666667,163.06333333333333,139.81333333333333,167.47,136.47,175.0233333333333,False,0.0,False,True,326.0,149.79,151.97,1.0,0,0,0.0,1.0,1.0,1.0145537085252687,1.2803237942207433,1.2211329851345951,False,0.25,250.0,1,2019-11-24
327,2019-11-24,151.97,153.16,138.34,140.12,Sell,56.21381028633587,143.87333333333333,149.40666666666667,134.58666666666667,158.6933333333333,129.05333333333334,164.22666666666666,119.76666666666668,169.76,110.48000000000002,158.65666666666664,False,0.0,False,False,326.0,149.79,140.12,1.0,0,0,0.0,1.0,1.0,0.9220240837007304,1.2803237942207433,1.1259140216954626,False,0.0,0.0,0,2019-11-25
328,2019-11-25,140.12,151.77,132.0,146.35,Buy,61.90592700117187,143.37333333333333,154.74666666666667,134.97666666666666,163.14333333333332,123.60333333333332,174.51666666666668,115.20666666666665,185.89000000000001,106.80999999999997,178.60399999999987,False,280.24,False,True,328.0,140.12,146.35,1.0444618898087352,0,0,0.008177847559234942,1.0362840422495003,1.0362840422495003,1.0444618898087352,1.3267791168632892,1.1759742868621963,True,0.75,750.0,1,2019-11-26
329,2019-11-26,146.35,149.82,143.49,147.75,Sell,66.64935759686854,147.02,150.55,144.22000000000003,153.35000000000002,140.69000000000003,156.88,137.89000000000004,160.41,135.09000000000006,163.14333333333332,False,0.0,False,True,329.0,146.35,147.75,1.0,0,0,0.0,1.0,1.0,1.0095661086436625,1.3267791168632892,1.1872237846524736,False,0.0,0.0,1,2019-11-27
330,2019-11-27,147.75,155.96,141.1,152.85,Sell,64.58494123933262,149.97,158.84,143.98,164.83,135.10999999999999,173.70000000000002,129.11999999999998,182.57000000000002,123.12999999999997,153.35000000000002,False,0.0,False,False,329.0,146.35,152.85,1.0,0,0,0.0,1.0,1.0,1.0345177664974619,1.3267791168632892,1.2282040980313407,False,0.0,0.0,1,2019-11-28
331,2019-11-28,152.85,154.82,149.44,151.23,Sell,62.86459427471936,151.83,154.22000000000003,148.84000000000003,157.20999999999998,146.45000000000002,159.60000000000002,143.46000000000004,161.99000000000004,140.47000000000006,164.83,False,0.0,False,False,329.0,146.35,151.23,1.0,0,0,0.0,1.0,1.0,0.9894013738959764,1.3267791168632892,1.2151868220168769,False,0.0,0.0,0,2019-11-29
332,2019-11-29,151.23,157.98,150.69,154.78,Sell,58.26259934585081,154.48333333333332,158.27666666666664,150.98666666666665,161.7733333333333,147.19333333333333,165.56666666666663,143.69666666666666,169.35999999999996,140.2,157.20999999999998,False,0.0,False,False,329.0,146.35,154.78,1.0,0,0,0.0,1.0,1.0,1.023474178403756,1.3267791168632892,1.2437123342707943,False,0.25,250.0,1,2019-11-30
333,2019-11-30,154.78,155.34,150.01,151.74,Sell,54.760412723421716,152.36333333333334,154.7166666666667,149.38666666666668,157.69333333333338,147.03333333333333,160.0466666666667,144.05666666666667,162.40000000000006,141.08,161.7733333333333,False,0.0,False,False,329.0,146.35,151.74,1.0,0,0,0.0,1.0,1.0,0.980359219537408,1.3267791168632892,1.2192848533547638,False,0.25,250.0,0,2019-12-01
334,2019-12-01,151.74,152.49,146.0,150.76,Sell,53.71550746738995,149.75,153.5,147.01,156.24,143.26,159.99,140.51999999999998,163.74,137.77999999999997,157.69333333333338,False,0.0,False,False,329.0,146.35,150.76,1.0,0,0,0.0,1.0,1.0,0.9935415842889151,1.3267791168632892,1.2114102049015696,False,0.25,250.0,0,2019-12-02
335,2019-12-02,150.76,151.49,146.96,148.85,Sell,52.84475308736347,149.10000000000002,151.24000000000004,146.71000000000004,153.63000000000002,144.57000000000002,155.77000000000004,142.18000000000004,157.91000000000005,139.79000000000005,156.24,False,0.0,False,False,329.0,146.35,148.85,1.0,0,0,0.0,1.0,1.0,0.9873308569912443,1.3267791168632892,1.1960626757734056,False,0.25,250.0,0,2019-12-03
336,2019-12-03,148.85,149.95,145.08,147.37,Sell,53.04538083368129,147.46666666666667,149.85333333333332,144.98333333333335,152.33666666666662,142.5966666666667,154.7233333333333,140.11333333333337,157.10999999999996,137.63000000000005,153.63000000000002,False,0.0,False,False,329.0,146.35,147.37,1.0,0,0,0.0,1.0,1.0,0.9900571044675849,1.3267791168632892,1.1841703495379698,False,0.25,250.0,0,2019-12-04
337,2019-12-04,147.37,153.12,143.25,145.3,Sell,48.611818357930076,147.22333333333333,151.19666666666666,141.32666666666665,157.09333333333336,137.35333333333332,161.06666666666666,131.45666666666665,165.04,125.55999999999997,152.33666666666662,False,0.0,False,False,329.0,146.35,145.3,1.0,0,0,0.0,1.0,1.0,0.985953721924408,1.3267791168632892,1.1675371635194884,False,0.25,250.0,0,2019-12-05
338,2019-12-05,145.3,148.85,143.91,147.99,Sell,44.91718296147073,146.91666666666666,149.92333333333332,144.98333333333332,151.85666666666665,141.97666666666666,154.86333333333332,140.04333333333332,157.86999999999998,138.10999999999999,157.09333333333336,False,0.0,False,False,329.0,146.35,147.99,1.0,0,0,0.0,1.0,1.0,1.0185134205092912,1.3267791168632892,1.1891522699879498,False,0.25,250.0,1,2019-12-06
339,2019-12-06,148.1,149.8,145.94,148.9,Sell,40.32563844993279,148.21333333333334,150.48666666666668,146.62666666666667,152.07333333333332,144.35333333333332,154.3466666666667,142.76666666666665,156.62000000000003,141.17999999999998,151.85666666666665,False,0.0,False,False,329.0,146.35,148.9,1.0,0,0,0.0,1.0,1.0,1.0061490641259545,1.3267791168632892,1.19646444355163,False,0.25,250.0,1,2019-12-07
340,2019-12-07,148.9,149.8,147.12,147.37,Sell,36.499351356984505,148.09666666666666,149.07333333333332,146.39333333333332,150.77666666666664,145.41666666666666,151.75333333333333,143.7133333333333,152.73,142.00999999999996,152.07333333333332,False,0.0,False,False,329.0,146.35,147.37,1.0,0,0,0.0,1.0,1.0,0.989724647414372,1.3267791168632892,1.1841703495379698,False,0.25,250.0,0,2019-12-08
341,2019-12-08,147.37,151.9,146.45,150.72,Sell,31.15967561439938,149.69000000000003,152.93000000000006,147.48000000000005,155.14000000000004,144.24,158.38000000000008,142.03000000000003,161.62000000000012,139.82000000000005,150.77666666666664,False,0.0,False,False,329.0,146.35,150.72,1.0,0,0,0.0,1.0,1.0,1.0227318993010788,1.3267791168632892,1.2110887906789902,False,0.25,250.0,1,2019-12-09
342,2019-12-09,150.72,151.35,146.42,147.29,Sell,26.654611639575197,148.35333333333332,150.28666666666666,145.35666666666665,153.28333333333333,143.42333333333332,155.21666666666667,140.42666666666665,157.15,137.42999999999998,155.14000000000004,False,0.0,False,False,329.0,146.35,147.29,1.0,0,0,0.0,1.0,1.0,0.9772425690021231,1.3267791168632892,1.183527521092811,False,0.0,0.0,0,2019-12-10
343,2019-12-10,147.29,148.19,143.41,145.58,Sell,26.32705814029292,145.7266666666667,148.04333333333338,143.26333333333338,150.5066666666667,140.9466666666667,152.82333333333338,138.48333333333338,155.14000000000007,136.02000000000007,153.28333333333333,False,0.0,False,False,329.0,146.35,145.58,1.0,0,0,0.0,1.0,1.0,0.988390250526173,1.3267791168632892,1.169787063077544,False,0.25,250.0,0,2019-12-11
344,2019-12-11,145.58,146.22,142.0,143.19,Sell,27.743921979884806,143.80333333333334,145.60666666666668,141.38666666666668,148.0233333333333,139.58333333333334,149.82666666666668,137.16666666666669,151.63000000000002,134.75000000000003,150.5066666666667,False,0.0,False,False,329.0,146.35,143.19,1.0,0,0,0.0,1.0,1.0,0.9835829097403489,1.3267791168632892,1.1505825632784277,False,0.25,250.0,0,2019-12-12
345,2019-12-12,143.19,145.73,139.0,144.79,Sell,31.70317296544107,143.17333333333332,147.34666666666664,140.61666666666665,149.9033333333333,136.44333333333333,154.07666666666663,133.88666666666666,158.24999999999994,131.32999999999998,148.0233333333333,False,0.0,False,False,329.0,146.35,144.79,1.0,0,0,0.0,1.0,1.0,1.0111739646623368,1.3267791168632892,1.1634391321816018,False,0.25,250.0,1,2019-12-13
346,2019-12-13,144.79,145.1,142.48,144.49,Sell,35.002548786737954,144.02333333333334,145.5666666666667,142.9466666666667,146.64333333333335,141.40333333333334,148.1866666666667,140.32666666666668,149.73000000000005,139.25000000000003,149.9033333333333,False,0.0,False,False,329.0,146.35,144.49,1.0,0,0,0.0,1.0,1.0,0.9979280337039852,1.3267791168632892,1.1610285255122568,False,0.25,250.0,0,2019-12-14
347,2019-12-14,144.49,145.05,141.06,141.77,Sell,38.95217035347209,142.62666666666667,144.19333333333333,140.20333333333332,146.61666666666667,138.63666666666666,148.18333333333334,136.2133333333333,149.75,133.78999999999996,146.64333333333335,False,0.0,False,False,329.0,146.35,141.77,1.0,0,0,0.0,1.0,1.0,0.9811751678316839,1.3267791168632892,1.139172358376861,False,0.25,250.0,0,2019-12-15
348,2019-12-15,141.77,143.85,139.65,142.28,Sell,43.278192180868906,141.92666666666665,144.2033333333333,140.0033333333333,146.12666666666664,137.72666666666666,148.40333333333328,135.8033333333333,150.67999999999992,133.87999999999997,146.61666666666667,False,0.0,False,False,329.0,146.35,142.28,1.0,0,0,0.0,1.0,1.0,1.0035973760316004,1.3267791168632892,1.1432703897147476,False,0.25,250.0,1,2019-12-16
349,2019-12-16,142.28,142.49,130.0,132.47,Sell,50.114425798968455,134.98666666666668,139.97333333333336,127.48333333333335,147.4766666666667,122.49666666666667,152.46333333333337,114.99333333333334,157.45000000000005,107.49000000000001,146.12666666666664,False,0.0,False,False,329.0,146.35,132.47,1.0,0,0,0.0,1.0,1.0,0.9310514478493112,1.3267791168632892,1.064443551627162,False,0.0,0.0,0,2019-12-17
350,2019-12-17,132.47,132.74,119.65,121.75,Sell,56.898993708473675,124.71333333333332,129.77666666666664,116.68666666666664,137.8033333333333,111.62333333333332,142.86666666666665,103.59666666666664,147.92999999999995,95.56999999999995,147.4766666666667,False,0.0,False,False,329.0,146.35,121.75,1.0,0,0,0.0,1.0,1.0,0.9190760172114442,1.3267791168632892,0.9783045399758963,False,0.25,250.0,0,2019-12-18
351,2019-12-18,121.75,134.86,115.44,132.88,Sell,62.810764518639125,127.72666666666667,140.01333333333335,120.59333333333333,147.1466666666667,108.30666666666666,159.43333333333337,101.17333333333332,171.72000000000003,94.03999999999998,137.8033333333333,False,0.0,False,False,329.0,146.35,132.88,1.0,0,0,0.0,1.0,1.0,1.0914168377823408,1.3267791168632892,1.0677380474086002,False,0.25,250.0,1,2019-12-19
352,2019-12-19,132.88,133.99,125.77,128.12,Sell,67.737240193777,129.29333333333332,132.81666666666666,124.59666666666664,137.51333333333332,121.07333333333331,141.03666666666666,116.37666666666662,144.56,111.67999999999994,147.1466666666667,False,0.0,False,False,329.0,146.35,128.12,1.0,0,0,0.0,1.0,1.0,0.9641782059000603,1.3267791168632892,1.0294897549216577,False,0.0,0.0,0,2019-12-20
353,2019-12-20,128.24,129.37,125.97,128.26,Sell,71.84263658972522,127.86666666666667,129.76333333333335,126.36333333333334,131.26666666666668,124.46666666666667,133.16333333333336,122.96333333333334,135.06000000000003,121.46000000000001,137.51333333333332,False,0.0,False,False,329.0,146.35,128.26,1.0,0,0,0.0,1.0,1.0,1.0010927255697781,1.3267791168632892,1.0306147047006853,False,0.25,250.0,1,2019-12-21
354,2019-12-21,128.26,128.44,126.68,127.02,Sell,75.2638002530154,127.38,128.07999999999998,126.32,129.14,125.62,129.83999999999997,124.56,130.53999999999996,123.5,131.26666666666668,False,0.0,False,False,329.0,146.35,127.02,1.0,0,0,0.0,1.0,1.0,0.9903321378450024,1.3267791168632892,1.0206508638007254,False,0.0,0.0,0,2019-12-22
355,2019-12-22,127.02,133.2,127.0,132.41,Sell,69.03028702209548,130.87,134.74,128.54000000000002,137.07,124.67000000000002,140.94,122.34000000000003,144.81,120.01000000000005,129.14,False,0.0,False,False,329.0,146.35,132.41,1.0,0,0,0.0,1.0,1.0,1.0424342623208944,1.3267791168632892,1.063961430293293,False,0.0,0.0,1,2019-12-23
356,2019-12-23,132.41,135.1,126.1,128.0,Sell,61.08990270128234,129.73333333333332,133.36666666666665,124.36666666666665,138.73333333333332,120.73333333333332,142.36666666666665,115.36666666666665,145.99999999999997,109.99999999999997,137.07,False,0.0,False,False,329.0,146.35,128.0,1.0,0,0,0.0,1.0,1.0,0.9666943584321426,1.3267791168632892,1.0285255122539196,False,0.0,0.0,0,2019-12-24
357,2019-12-24,128.0,129.46,126.64,127.74,Sell,54.47291576727139,127.94666666666667,129.25333333333333,126.43333333333334,130.7666666666667,125.12666666666667,132.07333333333335,123.61333333333333,133.38000000000002,122.1,138.73333333333332,False,0.0,False,False,329.0,146.35,127.74,1.0,0,0,0.0,1.0,1.0,0.99796875,1.3267791168632892,1.0264363198071538,False,0.25,250.0,0,2019-12-25
358,2019-12-25,127.72,127.79,122.96,124.87,Sell,52.233976158628174,125.20666666666666,127.45333333333333,122.62333333333332,130.0366666666667,120.37666666666665,132.28333333333336,117.79333333333331,134.53000000000003,115.20999999999997,130.7666666666667,False,0.0,False,False,329.0,146.35,124.87,1.0,0,0,0.0,1.0,1.0,0.9775324878659778,1.3267791168632892,1.0033748493370855,False,0.0,0.0,0,2019-12-26
359,2019-12-26,124.87,131.96,124.19,125.51,Sell,44.40494381524628,127.21999999999998,130.24999999999997,122.47999999999996,134.99,119.44999999999997,138.01999999999998,114.70999999999995,141.04999999999995,109.96999999999993,130.0366666666667,False,0.0,False,False,329.0,146.35,125.51,1.0,0,0,0.0,1.0,1.0,1.0051253303435572,1.3267791168632892,1.0085174768983551,False,0.25,250.0,1,2019-12-27
360,2019-12-27,125.51,126.7,122.22,126.25,Sell,39.86608030101508,125.05666666666667,127.89333333333335,123.41333333333334,129.53666666666666,120.57666666666667,132.37333333333333,118.93333333333334,135.21000000000004,117.29,134.99,False,0.0,False,False,329.0,146.35,126.25,1.0,0,0,0.0,1.0,1.0,1.0058959445462512,1.3267791168632892,1.014463640016073,False,0.25,250.0,1,2019-12-28
361,2019-12-28,126.25,129.79,125.91,127.83,Sell,34.09696017835011,127.84333333333332,129.77666666666664,125.89666666666665,131.72333333333333,123.96333333333332,133.65666666666664,122.01666666666665,135.58999999999997,120.06999999999998,129.53666666666666,False,0.0,False,False,329.0,146.35,127.83,1.0,0,0,0.0,1.0,1.0,1.0125148514851485,1.3267791168632892,1.0271595018079573,False,0.25,250.0,1,2019-12-29
362,2019-12-29,127.83,137.81,127.37,134.31,Sell,35.18661830368776,133.16333333333333,138.95666666666665,128.51666666666665,143.60333333333335,122.72333333333333,149.39666666666665,118.07666666666665,155.18999999999997,113.42999999999998,131.72333333333333,False,0.0,False,False,329.0,146.35,134.31,1.0,0,0,0.0,1.0,1.0,1.0506923257451304,1.3267791168632892,1.0792286058658123,False,0.25,250.0,1,2019-12-30
363,2019-12-30,134.31,136.02,129.86,131.1,Sell,36.094666741469126,132.32666666666668,134.79333333333335,128.63333333333335,138.48666666666668,126.16666666666669,140.95333333333335,122.47333333333336,143.42000000000002,118.78000000000003,143.60333333333335,False,0.0,False,False,329.0,146.35,131.1,1.0,0,0,0.0,1.0,1.0,0.9761000670091579,1.3267791168632892,1.0534351145038194,False,0.25,250.0,0,2019-12-31
364,2019-12-31,131.1,133.28,127.79,128.59,Sell,33.99456204149818,129.88666666666666,131.9833333333333,126.49333333333331,135.3766666666666,124.39666666666666,137.4733333333333,121.00333333333332,139.56999999999994,117.60999999999997,138.48666666666668,False,0.0,False,False,329.0,146.35,128.59,1.0,0,0,0.0,1.0,1.0,0.9808543096872617,1.3267791168632892,1.0332663720369653,False,0.25,250.0,0,2020-01-01
365,2020-01-01,128.59,132.86,128.19,130.33,Sell,32.244474791522386,130.46,132.73000000000002,128.06,135.13000000000005,125.78999999999999,137.40000000000003,123.38999999999999,139.67000000000004,120.98999999999998,135.3766666666666,False,0.0,False,False,329.0,146.35,130.33,1.0,0,0,0.0,1.0,1.0,1.01353137880084,1.3267791168632892,1.0472478907191671,False,0.25,250.0,1,2020-01-02
366,2020-01-02,130.33,130.33,126.0,126.72,Sell,27.562762704281003,127.68333333333335,129.3666666666667,125.03666666666669,132.01333333333338,123.35333333333334,133.69666666666672,120.70666666666668,135.38000000000005,118.06000000000002,135.13000000000005,False,0.0,False,False,329.0,146.35,126.72,1.0,0,0,0.0,1.0,1.0,0.9723010818691014,1.3267791168632892,1.0182402571313807,False,0.25,250.0,0,2020-01-03
367,2020-01-03,126.72,134.72,125.4,134.0,Sell,28.0324028693545,131.37333333333333,137.34666666666666,128.02666666666667,140.69333333333336,122.05333333333334,146.66666666666666,118.70666666666668,152.64,115.36000000000001,132.01333333333338,False,0.0,False,False,329.0,146.35,134.0,1.0,0,0,0.0,1.0,1.0,1.057449494949495,1.3267791168632892,1.0767376456408224,False,0.25,250.0,1,2020-01-04
368,2020-01-04,134.0,135.91,132.58,134.14,Sell,29.372138402583897,134.21,135.84,132.51000000000002,137.54,130.88000000000002,139.17,129.18000000000004,140.79999999999998,127.48000000000005,140.69333333333336,False,0.0,False,False,329.0,146.35,134.14,1.0,0,0,0.0,1.0,1.0,1.0010447761194028,1.3267791168632892,1.07786259541985,False,0.5,500.0,1,2020-01-05
369,2020-01-05,134.14,138.3,133.83,135.27,Sell,32.24202126123189,135.79999999999998,137.76999999999995,133.29999999999995,140.27,131.32999999999998,142.23999999999995,128.82999999999996,144.20999999999992,126.32999999999993,137.54,False,0.0,False,False,329.0,146.35,135.27,1.0,0,0,0.0,1.0,1.0,1.0084240345907263,1.3267791168632892,1.0869425472077168,False,0.25,250.0,1,2020-01-06
370,2020-01-06,135.27,144.57,134.86,144.34,Sell,37.671391355231414,141.25666666666666,147.6533333333333,137.94333333333333,150.96666666666664,131.54666666666668,157.3633333333333,128.23333333333335,163.75999999999993,124.92000000000002,140.27,False,0.0,False,False,329.0,146.35,144.34,1.0,0,0,0.0,1.0,1.0,1.0670510830191469,1.3267791168632892,1.1598232221775844,False,0.25,250.0,1,2020-01-07
371,2020-01-07,144.3,145.32,138.98,143.2,Sell,42.4696901834762,142.49999999999997,146.01999999999995,139.67999999999995,148.83999999999995,136.15999999999997,152.35999999999996,133.33999999999995,155.87999999999994,130.51999999999992,150.96666666666664,False,0.0,False,False,329.0,146.35,143.2,1.0,0,0,0.0,1.0,1.0,0.9921019814327282,1.3267791168632892,1.1506629168340727,False,0.25,250.0,0,2020-01-08
372,2020-01-08,143.2,147.95,137.03,140.7,Sell,47.38631204307226,141.89333333333335,146.7566666666667,135.8366666666667,152.81333333333336,130.97333333333336,157.67666666666668,124.91666666666671,162.54000000000002,118.86000000000007,148.83999999999995,False,0.0,False,False,329.0,146.35,140.7,1.0,0,0,0.0,1.0,1.0,0.9825418994413407,1.3267791168632892,1.1305745279228634,False,0.25,250.0,0,2020-01-09
373,2020-01-09,140.7,141.57,135.33,137.91,Sell,48.24484207187371,138.26999999999998,141.20999999999995,134.96999999999997,144.50999999999996,132.03,147.44999999999993,128.73,150.3899999999999,125.42999999999998,152.81333333333336,False,0.0,False,False,329.0,146.35,137.91,1.0,0,0,0.0,1.0,1.0,0.9801705756929638,1.3267791168632892,1.1081558858979539,False,0.25,250.0,0,2020-01-10
374,2020-01-10,137.75,145.32,135.14,144.92,Sell,50.78158757292508,141.79333333333332,148.44666666666666,138.26666666666665,151.97333333333336,131.61333333333332,158.62666666666667,128.08666666666664,165.28,124.55999999999997,144.50999999999996,False,0.0,False,False,329.0,146.35,144.92,1.0,0,0,0.0,1.0,1.0,1.050830251613371,1.3267791168632892,1.164483728404985,False,0.25,250.0,1,2020-01-11
375,2020-01-11,144.92,147.89,141.28,142.62,Sell,53.86495860781243,143.92999999999998,146.57999999999996,139.96999999999997,150.53999999999994,137.32,153.18999999999994,133.35999999999999,155.83999999999992,129.39999999999998,151.97333333333336,False,0.0,False,False,329.0,146.35,142.62,1.0,0,0,0.0,1.0,1.0,0.9841291747170854,1.3267791168632892,1.1460024106066724,False,0.25,250.0,0,2020-01-12
376,2020-01-12,142.62,146.5,141.53,146.5,Sell,56.43443447021857,144.84333333333333,148.15666666666667,143.18666666666667,149.81333333333336,139.87333333333333,153.12666666666667,138.21666666666667,156.44,136.56,150.53999999999994,False,0.0,False,False,329.0,146.35,146.5,1.0,0,0,0.0,1.0,1.0,1.0272051605665404,1.3267791168632892,1.1771795901968694,False,0.25,250.0,1,2020-01-13
377,2020-01-13,146.5,146.99,142.0,143.58,Buy,58.79007490703524,144.19000000000003,146.38000000000005,141.39000000000004,149.18000000000006,139.20000000000002,151.37000000000006,136.40000000000003,153.5600000000001,133.60000000000005,139.1845999999999,False,293.0,False,True,377.0,146.5,143.58,0.9800682593856657,0,0,0.007920273037542662,0.972147986348123,0.972147986348123,0.9800682593856657,1.2898256467873876,1.153716351948577,True,0.75,750.0,0,2020-01-14
