,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,ASR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
202,2019-03-02,134.79,135.42,129.13,132.23,Buy,29.89946308837753,132.26,135.39,129.1,138.54999999999995,125.97,141.67999999999998,122.81,144.80999999999997,119.65,121.91859999999998,False,269.58,False,False,201.0,134.59,132.23,0.9824652648785198,0,0,0.00792986105951408,0.9745354038190057,0.9809310245386219,0.981007493137473,1.0055986350513058,1.0695431558695512,0.6151377000372168,True,1.0017684,100.0,0,2019-03-03
203,2019-03-03,132.33,134.77,127.0,129.81,Buy,31.824107327385192,130.52666666666667,134.05333333333334,126.28333333333333,138.29666666666668,122.75666666666666,141.82333333333335,118.51333333333332,145.35000000000002,114.26999999999998,122.04479999999998,False,264.66,False,False,201.0,134.59,129.81,0.9644847314064938,0,0,0.007857938925625975,0.9566267924808678,0.9816234369034129,0.9816985555471528,1.0005708862407343,1.0498886285811915,0.6038797915891335,True,1.0022507,100.0,0,2019-03-04
204,2019-03-04,129.81,130.38,122.55,125.18,Buy,35.54602685041904,126.03666666666668,129.52333333333337,121.69333333333336,133.86666666666667,118.20666666666668,137.35333333333335,113.86333333333336,140.84000000000003,109.52000000000004,122.15199999999999,False,259.62,False,False,201.0,134.59,125.18,0.9300839586893529,0,0,0.007720335834757412,0.9223636228545955,0.9641833472618764,0.9643324859409907,1.0008598906319526,1.012285132157594,0.5823409006326765,True,1.0026642,100.0,0,2019-03-05
205,2019-03-05,125.18,137.64,124.75,136.49,Buy,30.98604009435762,132.96,141.17000000000002,128.28000000000003,145.85000000000002,120.07000000000002,154.06,115.39000000000004,162.27,110.71000000000006,122.3492,False,250.36,False,False,201.0,134.59,136.49,1.0141169477672933,0,0,0.008056467791069173,1.006060479976224,1.0907417151411476,1.0903498961495446,0.9956067866818434,1.1041416212614574,0.6349553405284711,True,1.0082465,100.0,1,2019-03-06
206,2019-03-06,136.49,140.61,132.49,136.92,Buy,26.759848140238734,136.67333333333332,140.85666666666663,132.73666666666662,144.7933333333333,128.5533333333333,148.97666666666663,124.61666666666662,153.15999999999994,120.67999999999992,122.51279999999998,False,272.98,False,False,201.0,134.59,136.92,1.0173118359462068,0,0,0.008069247343784827,1.0092425886024219,1.0031629396935193,1.0031504139497398,1.0046809581959582,1.1076339546226122,0.6369557126907338,True,1.0090777,100.0,1,2019-03-07
207,2019-03-07,136.92,139.86,133.63,136.19,Buy,23.238021511806327,136.56,139.49,133.26,142.79000000000002,130.32999999999998,145.72000000000003,127.02999999999997,148.65000000000003,123.72999999999996,122.85119999999999,False,273.84,False,False,201.0,134.59,136.19,1.0118879560145626,0,0,0.00804755182405825,1.0038404041905045,0.9946472884983993,0.9946684195150454,1.00499725216531,1.1017051096141404,0.6335597320431715,True,1.0080289,100.0,0,2019-03-08
208,2019-03-08,136.11,138.79,129.39,132.74,Buy,22.087422580623198,133.64,137.89,128.48999999999998,143.03999999999996,124.23999999999998,147.29,119.08999999999997,151.54,113.93999999999997,123.13219999999997,False,272.22,False,False,201.0,134.59,132.74,0.9862545508581618,0,0,0.007945018203432647,0.9783095326547292,0.9745668022235434,0.9746677435935092,1.0008769802560793,1.0736852256699911,0.6175102344622263,True,1.0056361,100.0,0,2019-03-09
209,2019-03-09,132.74,138.27,131.86,136.41,Buy,21.128590137970594,135.51333333333332,139.16666666666663,132.75666666666663,141.9233333333333,129.10333333333332,145.57666666666663,126.34666666666664,149.22999999999993,123.58999999999995,123.33799999999998,False,265.48,False,False,201.0,134.59,136.41,1.013522549966565,0,0,0.00805409019986626,1.0054684597666987,1.027761077864867,1.0276480337501883,0.9983336604784336,1.103491884822173,0.6345831782657246,True,1.0037832,100.0,1,2019-03-10
210,2019-03-10,136.41,136.83,133.3,134.67,Sell,20.329563102426754,134.9333333333333,136.5666666666666,133.0366666666666,138.4633333333333,131.4033333333333,140.0966666666666,129.5066666666666,141.7299999999999,127.6099999999999,141.9233333333333,False,0.0,False,True,210.0,136.41,134.67,1.0,0,0,0.0,1.0,1.0,0.9872443369254453,1.0011097682649202,1.103491884822173,0.626488649050987,False,0.99891675,99.0,0,2019-03-11
211,2019-03-11,134.67,135.59,130.45,131.8,Sell,22.376288206143546,132.61333333333332,134.77666666666664,129.63666666666663,137.75333333333333,127.4733333333333,139.91666666666666,124.49666666666661,142.07999999999998,121.51999999999992,138.4633333333333,False,0.0,False,False,210.0,136.41,131.8,1.0,0,0,0.0,1.0,1.0,0.9786886463206358,1.0011097682649202,1.103491884822173,0.6131373278749543,False,0.99947023,99.0,0,2019-03-12
212,2019-03-12,131.8,134.4,127.45,132.91,Buy,26.297374791972686,131.58666666666667,135.72333333333336,128.77333333333334,138.5366666666667,124.63666666666667,142.67333333333335,121.82333333333334,146.81,119.01,124.18719999999998,False,263.6,False,True,212.0,131.8,132.91,1.0084218512898329,0,0,0.00803368740515933,1.0003881638846734,1.0003881638846734,1.0084218512898329,1.001761763212539,1.1039202205188914,0.6183010792705627,True,1.0006899,100.0,1,2019-03-13
213,2019-03-13,132.91,132.91,130.18,131.26,Sell,29.564946946830304,131.45000000000002,132.72000000000003,129.99000000000004,134.18,128.72000000000003,135.45000000000002,127.26000000000005,136.72000000000003,125.80000000000007,138.5366666666667,False,0.0,False,True,213.0,132.91,131.26,1.0,0,0,0.0,1.0,1.0,0.98758558422993,1.0037074771471441,1.1039202205188914,0.6106252326014149,False,0.99155855,99.0,0,2019-03-14
214,2019-03-14,131.26,136.25,128.0,131.36,Sell,26.445542605660155,131.87,135.74,127.49000000000001,140.12,123.62,143.99,119.24000000000001,147.86,114.86000000000001,134.18,False,0.0,False,False,213.0,132.91,131.36,1.0,0,0,0.0,1.0,1.0,1.0007618467164408,1.005545133456803,1.1039202205188914,0.6110904354298481,False,0.99067813,99.0,1,2019-03-15
215,2019-03-15,131.36,136.9,131.36,135.89,Sell,22.86452634615433,134.71666666666667,138.07333333333332,132.53333333333333,140.25666666666666,129.17666666666668,143.61333333333332,126.99333333333334,146.96999999999997,124.81,140.12,False,0.0,False,False,213.0,132.91,135.89,1.0,0,0,0.0,1.0,1.0,1.0344853836784407,1.0091267987306154,1.1039202205188914,0.6321641235578718,False,0.99061334,99.0,1,2019-03-16
216,2019-03-16,135.89,143.75,135.83,140.4,Sell,25.25706807425206,139.99333333333334,144.15666666666667,136.23666666666668,147.91333333333333,132.07333333333335,152.07666666666665,128.3166666666667,156.23999999999998,124.56000000000003,140.25666666666666,False,0.0,False,False,213.0,132.91,140.4,1.0,0,0,0.0,1.0,1.0,1.0331886084332917,1.0000526272165007,1.1039202205188914,0.6531447711202091,False,0.9929417,99.0,1,2019-03-17
217,2019-03-17,140.4,140.4,136.27,138.02,Sell,27.250852847666835,138.23000000000002,140.19000000000003,136.06000000000003,142.35999999999999,134.10000000000002,144.32000000000002,131.93000000000004,146.28000000000003,129.76000000000005,147.91333333333333,False,0.0,False,False,213.0,132.91,138.02,1.0,0,0,0.0,1.0,1.0,0.983048433048433,0.9997363332471487,1.1039202205188914,0.642072943803499,False,0.99341977,99.0,0,2019-03-18
218,2019-03-18,138.06,141.36,135.03,136.85,Sell,26.743784791125417,137.74666666666667,140.46333333333334,134.13333333333333,144.07666666666668,131.41666666666666,146.79333333333335,127.80333333333331,149.51000000000002,124.18999999999997,142.35999999999999,False,0.0,False,False,213.0,132.91,136.85,1.0,0,0,0.0,1.0,1.0,0.9915229676858425,1.0002716043973088,1.1039202205188914,0.6366300707108304,False,0.99571514,99.0,0,2019-03-19
219,2019-03-19,136.85,138.66,136.15,137.96,Sell,26.3212280773409,137.59,139.03,136.52,140.1,135.08,141.54,134.01000000000002,142.98,132.94000000000003,144.07666666666668,False,0.0,False,False,213.0,132.91,137.96,1.0,0,0,0.0,1.0,1.0,1.0081110705151626,1.0028149241749544,1.1039202205188914,0.6417938221064389,False,0.998397,99.0,1,2019-03-20
220,2019-03-20,137.96,139.44,135.13,138.78,Sell,23.878755807710164,137.78333333333333,140.43666666666667,136.12666666666667,142.09333333333336,133.47333333333333,144.74666666666667,131.81666666666666,147.4,130.16,140.1,False,0.0,False,False,213.0,132.91,138.78,1.0,0,0,0.0,1.0,1.0,1.0059437518121195,1.0000388163884677,1.1039202205188914,0.6456084852995911,False,0.9981288,99.0,1,2019-03-21
221,2019-03-21,138.78,139.26,131.95,134.3,Sell,23.057506087500826,135.17,138.39,131.07999999999998,142.47999999999996,127.85999999999999,145.7,123.76999999999998,148.92,119.67999999999998,142.09333333333336,False,0.0,False,False,213.0,132.91,134.3,1.0,0,0,0.0,1.0,1.0,0.9677186914541,1.0000388163884677,1.1039202205188914,0.6247673985857839,False,0.99892354,99.0,0,2019-03-22
222,2019-03-22,134.3,136.9,133.94,135.73,Buy,22.37313132065971,135.52333333333334,137.10666666666668,134.14666666666668,138.48333333333335,132.56333333333333,140.0666666666667,131.18666666666667,141.65000000000003,129.81,128.84579999999997,False,268.6,False,True,222.0,134.3,135.73,1.0106478034251674,0,0,0.00804259121370067,1.0026052122114666,1.0026052122114666,1.0106478034251674,1.0000388163884677,1.106796166957872,0.6314197990323785,True,1.0015073,100.0,1,2019-03-23
223,2019-03-23,135.68,137.63,135.23,136.67,Sell,20.155244725796745,136.51,137.79,135.39,138.91,134.10999999999999,140.19,132.98999999999998,141.47,131.86999999999998,138.48333333333335,False,0.0,False,True,223.0,135.68,136.67,1.0,0,0,0.0,1.0,1.0,1.0069255138878657,1.000260521221147,1.106796166957872,0.6357927056196506,False,0.9900551,99.0,1,2019-03-24
224,2019-03-24,136.67,136.71,134.13,135.25,Sell,20.2869533133376,135.36333333333334,136.5966666666667,134.01666666666668,137.94333333333338,132.78333333333333,139.1766666666667,131.43666666666667,140.41000000000005,130.09,138.91,False,0.0,False,False,223.0,135.68,135.25,1.0,0,0,0.0,1.0,1.0,0.9896100095119632,1.000260521221147,1.106796166957872,0.6291868254558993,False,0.9876998,98.0,0,2019-03-25
225,2019-03-25,135.25,136.23,130.59,132.94,Sell,24.814956590203803,133.25333333333333,135.91666666666666,130.27666666666667,138.89333333333335,127.61333333333334,141.55666666666664,124.63666666666668,144.21999999999997,121.66000000000003,137.94333333333338,False,0.0,False,False,223.0,135.68,132.94,1.0,0,0,0.0,1.0,1.0,0.9829205175600739,1.000260521221147,1.106796166957872,0.6184406401190925,False,0.9937164,99.0,0,2019-03-26
226,2019-03-26,132.94,134.0,131.54,133.29,Sell,28.588292654258975,132.9433333333333,134.3466666666666,131.8866666666666,135.40333333333328,130.4833333333333,136.80666666666662,129.4266666666666,138.20999999999992,128.3699999999999,138.89333333333335,False,0.0,False,False,223.0,135.68,133.29,1.0,0,0,0.0,1.0,1.0,1.002632766661652,1.000260521221147,1.106796166957872,0.6200688500186087,False,0.9961304,99.0,1,2019-03-27
227,2019-03-27,133.29,139.8,133.11,139.1,Sell,26.76958642139918,137.33666666666667,141.56333333333333,134.87333333333333,144.02666666666664,130.64666666666668,148.25333333333333,128.18333333333334,152.48,125.72,135.40333333333328,False,0.0,False,False,223.0,135.68,139.1,1.0,0,0,0.0,1.0,1.0,1.0435891664791057,1.000260521221147,1.106796166957872,0.6470971343505775,False,0.99520206,99.0,1,2019-03-28
228,2019-03-28,139.1,139.24,136.75,137.35,Sell,25.25399789401601,137.78,138.81,136.32,140.26999999999998,135.29,141.3,133.82999999999998,142.33,132.36999999999998,144.02666666666664,False,0.0,False,False,223.0,135.68,137.35,1.0,0,0,0.0,1.0,1.0,0.9874191229331416,1.000260521221147,1.106796166957872,0.6389560848529965,False,0.99633586,99.0,0,2019-03-29
229,2019-03-29,137.35,143.0,136.84,142.75,Buy,27.99679455345915,140.86333333333334,144.88666666666668,138.7266666666667,147.02333333333334,134.70333333333335,151.04666666666668,132.5666666666667,155.07000000000002,130.43000000000004,133.00499999999997,False,274.7,False,True,229.0,137.35,142.75,1.0393156170367674,0,0,0.00815726246814707,1.0311583545686205,1.0311583545686205,1.0393156170367674,1.000260521221147,1.1412821143631355,0.6640770375883892,True,1.001776,100.0,1,2019-03-30
230,2019-03-30,142.75,145.49,139.63,142.08,Buy,32.11194261134367,142.4,145.17000000000002,139.31,148.26,136.54,151.03000000000003,133.45,153.80000000000004,130.35999999999999,133.79359999999997,False,285.5,False,False,229.0,137.35,142.08,1.0344375682562796,0,0,0.008137750273025119,1.0262998179832545,0.9952882730728604,0.995306479859895,1.0033763566780092,1.1359047046934279,0.6609601786378868,True,1.0029879,100.0,0,2019-03-31
231,2019-03-31,142.08,142.14,140.13,141.29,Buy,35.54123265958077,141.18666666666664,142.24333333333328,140.2333333333333,143.1966666666666,139.17666666666665,144.25333333333327,138.2233333333333,145.30999999999992,137.26999999999995,134.27379999999997,False,284.16,False,False,229.0,137.35,141.29,1.028685839097197,0,0,0.008114743356388787,1.020571095740808,0.9944180812058373,0.9944397522522521,1.0029051839852952,1.1295641768739217,0.6572850762932645,True,1.0019927,100.0,0,2019-04-01
232,2019-04-01,141.29,143.0,138.6,141.03,Buy,34.76428891028692,140.87666666666667,143.15333333333334,138.75333333333333,145.27666666666667,136.47666666666666,147.55333333333334,134.35333333333332,149.83,132.23,134.73999999999998,False,282.58,False,False,229.0,137.35,141.03,1.026792864943575,0,0,0.0081071714597743,1.0186856934838007,0.998152600769436,0.9981598131502584,1.002346992105879,1.1274774208826923,0.6560755489393382,True,1.0042925,100.0,0,2019-04-02
233,2019-04-02,141.03,167.76,140.77,164.62,Buy,42.58415596489623,157.71666666666667,174.66333333333333,147.67333333333335,184.70666666666668,130.7266666666667,201.6533333333333,120.68333333333337,218.59999999999997,110.64000000000004,135.081,False,282.06,False,False,229.0,137.35,164.62,1.1985438660356753,0,0,0.008794175464142701,1.1897496905715326,1.1679261799610736,1.1672693753102177,1.0019017309616758,1.3168103971638865,0.7658168961667294,True,1.0069804,100.0,1,2019-04-03
234,2019-04-03,164.62,180.0,153.42,161.3,Buy,50.027616093783244,164.90666666666667,176.39333333333335,149.81333333333333,191.48666666666665,138.32666666666665,202.97333333333336,123.23333333333332,214.46000000000004,108.13999999999999,135.98299999999998,False,329.24,False,False,229.0,137.35,161.3,1.1743720422278852,0,0,0.00869748816891154,1.1656745540589737,0.9797645364370773,0.9798323411493136,1.018694348957783,1.290164128352799,0.7503721622627473,True,1.016122,101.0,0,2019-04-04
235,2019-04-04,161.3,165.2,153.53,157.62,Buy,56.230499534522416,158.78333333333333,164.03666666666666,152.36666666666667,170.45333333333335,147.11333333333334,175.70666666666665,140.6966666666667,180.95999999999998,134.28000000000003,136.7874,False,322.6,False,False,229.0,137.35,157.62,1.1475791772843102,0,0,0.00859031670913724,1.138988860575173,0.9771070807105817,0.9771853688778673,1.016670802601491,1.2606285050923156,0.7332526981764056,True,1.0098957,100.0,0,2019-04-05
236,2019-04-05,157.64,168.5,156.21,165.87,Buy,61.623738029607864,163.52666666666667,170.84333333333333,158.55333333333334,175.81666666666663,151.23666666666668,183.13333333333333,146.26333333333335,190.45,141.29000000000002,137.52819999999997,False,315.28,False,False,229.0,137.35,165.87,1.207644703312705,0,0,0.00883057881325082,1.1988141244994541,1.0525248893953802,1.052341073467834,1.0143815106725491,1.3268428778909531,0.7716319315221444,True,1.008229,100.0,1,2019-04-06
237,2019-04-06,165.79,173.18,156.0,165.2,Buy,66.40744585446143,164.79333333333332,173.58666666666664,156.40666666666664,181.97333333333336,147.61333333333332,190.76666666666665,139.22666666666663,199.55999999999997,130.83999999999995,138.45819999999998,False,331.58,False,False,229.0,137.35,165.2,1.2027666545322169,0,0,0.008811066618128867,1.193955587914088,0.9959472144295974,0.9959606921082774,1.0196339996120871,1.3214654682212452,0.7685150725716419,True,1.0030646,100.0,0,2019-04-07
238,2019-04-07,165.2,176.86,163.88,174.71,Sell,70.59628824243303,171.8166666666667,179.7533333333334,166.77333333333337,184.79666666666674,158.83666666666667,192.7333333333334,153.79333333333335,200.6700000000001,148.75000000000003,181.97333333333336,False,0.0,False,True,238.0,165.2,174.71,1.0,0,0,0.0,1.0,1.0,1.0575665859564165,1.0192287210550468,1.3214654682212452,0.812755861555639,False,0.99898255,99.0,1,2019-04-08
239,2019-04-08,174.71,187.81,173.68,180.64,Sell,74.52339188407309,180.71,187.74,173.61,194.83999999999997,166.58,201.87,159.48000000000002,208.9,152.38000000000002,184.79666666666674,False,0.0,False,False,238.0,165.2,180.64,1.0,0,0,0.0,1.0,1.0,1.033941960963883,1.0192287210550468,1.3214654682212452,0.8403423892817274,False,0.99012834,99.0,1,2019-04-09
240,2019-04-09,180.64,180.81,174.3,175.9,Sell,77.79597825210648,177.00333333333333,179.70666666666665,173.19666666666666,183.51333333333332,170.49333333333334,186.21666666666664,166.68666666666667,188.91999999999996,162.88,194.83999999999997,False,0.0,False,False,238.0,165.2,175.9,1.0,0,0,0.0,1.0,1.0,0.9737599645704164,1.0161128855981847,1.3214654682212452,0.818291775213994,False,0.9870922,98.0,0,2019-04-10
241,2019-04-10,175.9,185.0,170.1,177.54,Sell,75.79864068963236,177.54666666666665,184.9933333333333,170.0933333333333,192.44666666666663,162.64666666666665,199.89333333333332,155.1933333333333,207.33999999999997,147.73999999999995,183.51333333333332,False,0.0,False,False,238.0,165.2,177.54,1.0,0,0,0.0,1.0,1.0,1.0093234792495736,1.0165840582908987,1.3214654682212452,0.8259211016002984,False,0.9966633,99.0,1,2019-04-11
242,2019-04-11,177.54,177.84,160.53,164.89,Sell,66.24963938992784,167.75333333333333,174.97666666666666,157.66666666666666,185.06333333333336,150.44333333333333,192.28666666666666,140.35666666666665,199.51,130.26999999999998,192.44666666666663,False,0.0,False,False,238.0,165.2,164.89,1.0,0,0,0.0,1.0,1.0,0.9287484510532837,1.017142250170315,1.3214654682212452,0.7670729438034989,False,0.9916453,99.0,0,2019-04-12
243,2019-04-12,164.93,167.83,160.01,164.18,Buy,57.93142326630124,164.0066666666667,168.0033333333334,160.18333333333337,171.8266666666667,156.18666666666667,175.8233333333334,152.36333333333334,179.8200000000001,148.54000000000002,143.052,False,329.86,False,True,243.0,164.93,164.18,0.9954526162614442,0,0,0.007981810465045777,0.9874708057963985,0.9874708057963985,0.9956940990963674,1.0173269900933712,1.304908570736548,0.7637700037216233,True,1.0001533,100.0,0,2019-04-13
244,2019-04-13,164.18,166.19,162.18,163.7,Sell,50.999576496612406,164.02333333333334,165.86666666666667,161.85666666666668,168.03333333333336,160.01333333333335,169.87666666666667,157.8466666666667,171.72,155.68000000000004,171.8266666666667,False,0.0,False,True,244.0,164.18,163.7,1.0,0,0,0.0,1.0,1.0,0.997076379583384,0.9992814526769038,1.304908570736548,0.7615370301451438,False,0.99357474,99.0,0,2019-04-14
245,2019-04-14,163.7,169.05,161.05,167.98,Sell,46.985010021865925,166.02666666666667,171.00333333333333,163.00333333333333,174.0266666666667,158.02666666666667,179.00333333333333,155.00333333333333,183.98,151.98,168.03333333333336,False,0.0,False,False,244.0,164.18,167.98,1.0,0,0,0.0,1.0,1.0,1.0261453879047038,1.0013049990331961,1.304908570736548,0.7814477112020847,False,0.99559176,99.0,1,2019-04-15
246,2019-04-15,167.99,169.52,155.0,160.19,Sell,39.80601862137959,161.57,168.14,153.61999999999998,176.09000000000003,147.04999999999998,182.66,139.09999999999997,189.23,131.14999999999995,174.0266666666667,False,0.0,False,False,244.0,164.18,160.19,1.0,0,0,0.0,1.0,1.0,0.9536254315989999,1.003594290962138,1.304908570736548,0.7452084108671386,False,0.997367,99.0,0,2019-04-16
247,2019-04-16,160.01,168.11,159.48,166.37,Buy,33.82352578764098,164.65333333333334,169.82666666666668,161.19666666666666,173.28333333333333,156.0233333333333,178.4566666666667,152.56666666666663,183.63000000000005,149.10999999999996,144.57319999999999,False,320.02,False,True,247.0,160.01,166.37,1.0397475157802638,0,0,0.008158990063121055,1.0315885257171427,1.0315885257171427,1.038579187215182,0.9983418020225999,1.3461287086817793,0.7739579456643102,True,1.0045478,100.0,1,2019-04-17
248,2019-04-17,166.33,168.4,164.17,166.57,Sell,28.552572810230732,166.38,168.59,164.35999999999999,170.60999999999999,162.14999999999998,172.82000000000002,160.12999999999997,175.03000000000003,158.10999999999996,173.28333333333333,False,0.0,False,True,248.0,166.33,166.57,1.0,0,0,0.0,1.0,1.0,1.0012021398088597,1.0019059331513545,1.3461287086817793,0.7748883513211766,False,0.9967997,99.0,1,2019-04-18
249,2019-04-18,166.57,176.38,166.06,174.04,Sell,29.43186946060167,172.16,178.26,167.94,182.47999999999996,161.84,188.57999999999998,157.62,194.67999999999998,153.4,170.60999999999999,False,0.0,False,False,248.0,166.33,174.04,1.0,0,0,0.0,1.0,1.0,1.044846010686198,1.0019059331513545,1.3461287086817793,0.8096390026051365,False,0.99906063,99.0,1,2019-04-19
250,2019-04-19,174.04,174.68,169.28,173.52,Sell,30.164616669244115,172.49333333333334,175.70666666666668,170.30666666666667,177.89333333333335,167.09333333333333,181.10666666666668,164.90666666666667,184.32000000000002,162.72,182.47999999999996,False,0.0,False,False,248.0,166.33,173.52,1.0,0,0,0.0,1.0,1.0,0.9970121811077914,1.0019059331513545,1.3461287086817793,0.807219947897284,False,0.99179184,99.0,0,2019-04-20
251,2019-04-20,173.52,178.0,170.43,173.75,Sell,32.69825303398503,174.06000000000003,177.69000000000005,170.12000000000006,181.63000000000005,166.49000000000004,185.26000000000005,162.55000000000007,188.89000000000007,158.6100000000001,177.89333333333335,False,0.0,False,False,248.0,166.33,173.75,1.0,0,0,0.0,1.0,1.0,1.0013254956201014,1.0019059331513545,1.3461287086817793,0.8082899144026804,False,0.9894291,98.0,1,2019-04-21
252,2019-04-21,173.75,174.29,166.2,169.9,Sell,29.710185210487708,170.13,174.06,165.97,178.21999999999997,162.04,182.15,157.88,186.08,153.72,181.63000000000005,False,0.0,False,False,248.0,166.33,169.9,1.0,0,0,0.0,1.0,1.0,0.977841726618705,1.0019059331513545,1.3461287086817793,0.7903796055080023,False,0.9903759,99.0,0,2019-04-22
253,2019-04-22,169.84,174.05,168.05,171.56,Sell,27.220128690906606,171.22000000000003,174.39000000000004,168.39000000000004,177.22000000000003,165.22000000000003,180.39000000000004,162.39000000000004,183.56000000000006,159.56000000000006,178.21999999999997,False,0.0,False,False,248.0,166.33,171.56,1.0,0,0,0.0,1.0,1.0,1.0097704532077691,1.0019059331513545,1.3461287086817793,0.7981019724599934,False,0.99753773,99.0,1,2019-04-23
254,2019-04-23,171.56,176.94,168.84,170.37,Sell,27.58197427587774,172.04999999999998,175.25999999999996,167.15999999999997,180.15,163.95,183.35999999999996,159.05999999999997,186.56999999999994,154.16999999999996,177.22000000000003,False,0.0,False,False,248.0,166.33,170.37,1.0,0,0,0.0,1.0,1.0,0.9930636512007461,1.0031588525717146,1.3461287086817793,0.7925660588016383,False,0.9923076,99.0,0,2019-04-24
255,2019-04-24,170.31,171.01,160.22,165.6,Sell,26.290501933518133,165.61,171.00000000000003,160.21000000000004,176.4,154.82000000000002,181.79000000000002,149.42000000000004,187.18000000000004,144.02000000000007,180.15,False,0.0,False,False,248.0,166.33,165.6,1.0,0,0,0.0,1.0,1.0,0.9720021130480718,1.0031588525717146,1.3461287086817793,0.7703758838853748,False,0.99882555,99.0,0,2019-04-25
256,2019-04-25,165.6,166.71,146.5,152.1,Buy,30.837064656623156,155.10333333333335,163.7066666666667,143.4966666666667,175.3133333333334,134.89333333333335,183.9166666666667,123.28666666666669,192.52000000000007,111.68000000000004,151.1992,False,331.2,False,True,256.0,165.6,152.1,0.9184782608695652,0,0,0.007673913043478261,0.9108043478260869,0.9108043478260869,0.9184782608695652,1.0031588525717146,1.2260598806008804,0.7075735020468932,True,1.0032738,100.0,0,2019-04-26
257,2019-04-26,152.09,156.0,148.18,153.07,Buy,34.62586692587734,152.41666666666666,156.6533333333333,148.83333333333331,160.23666666666662,144.59666666666666,164.4733333333333,141.01333333333332,168.70999999999995,137.42999999999998,151.50279999999998,False,304.18,False,False,256.0,165.6,153.07,0.9243357487922705,0,0,0.007697342995169082,0.9166384057971014,1.00640539099856,1.0063773833004601,0.9942392873543232,1.2339132735237768,0.7120859694826951,True,1.008944,100.0,1,2019-04-27
258,2019-04-27,153.07,158.27,152.33,155.73,Buy,35.450815346951565,155.44333333333336,158.5566666666667,152.6166666666667,161.38333333333335,149.50333333333336,164.4966666666667,146.6766666666667,167.61000000000004,143.85000000000005,151.8404,False,306.14,False,False,256.0,165.6,155.73,0.9403985507246376,0,0,0.0077615942028985505,0.9326369565217391,1.0174535025190499,1.0173776703469002,0.991720973882465,1.2554493819515131,0.7244603647190182,True,1.0018319,100.0,1,2019-04-28
259,2019-04-28,155.73,156.49,152.38,153.2,Buy,36.13827236451342,154.02333333333334,155.66666666666669,151.55666666666667,158.13333333333333,149.91333333333333,159.7766666666667,147.44666666666666,161.42000000000004,144.98,152.3002,False,311.46,False,False,256.0,165.6,153.2,0.9251207729468599,0,0,0.00770048309178744,0.9174202898550725,0.9836842551002729,0.9837539330893212,0.9934663241343701,1.2349657901010722,0.7126907331596583,True,1.0030671,100.0,0,2019-04-29
260,2019-04-29,153.25,157.33,149.0,152.29,Buy,38.35723507516996,152.87333333333333,156.74666666666667,148.41666666666666,161.20333333333338,144.54333333333332,165.07666666666668,140.08666666666664,168.95000000000002,135.62999999999997,152.636,False,306.5,False,False,256.0,165.6,152.29,0.9196256038647342,0,0,0.007678502415458937,0.9119471014492753,0.9940341537392182,0.9940600522193211,0.9918347496443974,1.2275981740600044,0.7084573874209161,True,1.0071359,100.0,0,2019-04-30
261,2019-04-30,152.3,161.0,152.29,160.36,Buy,35.83295443443121,157.88333333333333,163.47666666666666,154.76666666666665,166.59333333333333,149.17333333333332,172.18666666666667,146.05666666666664,177.78,142.93999999999997,152.98839999999998,False,304.6,False,False,256.0,165.6,160.36,0.9683574879227055,0,0,0.007873429951690821,0.9604840579710147,1.0532234341713504,1.052991004005516,0.9912381650183193,1.292935164665957,0.7459992556754752,True,1.0083139,100.0,1,2019-05-01
262,2019-05-01,160.31,163.08,156.75,158.36,Buy,31.538808609099735,159.39666666666668,162.04333333333335,155.71333333333334,165.7266666666667,153.06666666666666,168.37333333333336,149.38333333333333,171.02000000000004,145.7,153.55959999999996,False,320.62,False,False,256.0,165.6,158.36,0.9562801932367151,0,0,0.00782512077294686,0.9484550724637683,0.9874761216415635,0.9875280618608132,0.9965605084354543,1.2767426019383354,0.7366951991068112,True,1.0065073,100.0,0,2019-05-02
263,2019-05-02,158.36,160.51,154.6,158.81,Buy,29.711851982149625,157.97333333333333,161.34666666666666,155.43666666666667,163.88333333333335,152.06333333333333,167.25666666666666,149.52666666666667,170.63,146.99,154.06859999999998,False,316.72,False,False,256.0,165.6,158.81,0.9589975845410629,0,0,0.007835990338164251,0.9511615942028986,1.0028536109065236,1.0028416266734024,0.9953081205996106,1.28038592855205,0.7387886118347606,True,1.0050269,100.0,1,2019-05-03
264,2019-05-03,158.81,169.0,157.93,164.8,Buy,28.492387279742655,163.91,169.89,158.82,174.97999999999996,152.84,180.95999999999998,147.75,186.93999999999997,142.66,154.61959999999996,False,317.62,False,False,256.0,165.6,164.8,0.995169082125604,0,0,0.007980676328502415,0.9871884057971015,1.0378766466326834,1.0377180278320006,0.995593481690263,1.3288826539212764,0.7666542612579093,True,1.0018089,100.0,1,2019-05-04
