,date,open,high,low,close,signal,ADX,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,ASR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
40,2018-08-21,270.12,286.25,269.75,280.48,Buy,59.80614206274274,278.82666666666665,287.9033333333333,271.4033333333333,295.3266666666666,262.32666666666665,304.4033333333333,254.9033333333333,313.47999999999996,247.47999999999996,316.4566666666667,False,540.24,False,True,40.0,270.12,280.48,1.0383533244483933,0,0,0.008153413297793573,1.0301999111505997,1.0301999111505997,1.0365497616319894,1.0007915185235445,1.0383541342768965,0.742305147545322,True,1.021016,102.0,1,2018-08-22
41,2018-08-22,280.48,300.85,258.87,270.02,Sell,52.49578404053033,276.58,294.28999999999996,252.30999999999995,318.56000000000006,234.59999999999997,336.27,210.32999999999993,353.97999999999996,186.0599999999999,295.3266666666666,False,0.0,False,True,41.0,280.48,270.02,1.0,0,0,0.0,1.0,1.0,0.9627067883628065,1.0038115096386044,1.0383541342768965,0.7146222045785361,False,0.9997567,99.0,0,2018-08-23
42,2018-08-23,270.02,281.2,268.22,275.72,Buy,46.40381902201998,275.0466666666667,281.87333333333333,268.8933333333334,288.02666666666664,262.0666666666667,294.8533333333333,255.9133333333334,301.67999999999995,249.7600000000001,295.3266666666666,False,540.04,False,True,42.0,270.02,275.72,1.0211095474409304,0,0,0.008084438189763721,1.0130251092511666,1.0130251092511666,1.0211095474409304,1.0038115096386044,1.0518788103172536,0.729707555908429,True,1.0060312,100.0,1,2018-08-24
43,2018-08-24,275.72,283.4,270.2,281.56,Buy,40.45367542102671,278.3866666666666,286.5733333333332,273.3733333333332,291.58666666666664,265.1866666666666,299.7733333333332,260.17333333333323,307.9599999999998,255.15999999999985,295.3266666666666,False,551.44,False,False,42.0,270.02,281.56,1.042737574994445,0,0,0.00817095029997778,1.0345666246944671,1.0212645424546527,1.0211809081677063,1.0051140205637212,1.0742465319363945,0.7451634246394069,True,1.00351,100.0,1,2018-08-25
44,2018-08-25,281.55,283.3,276.34,278.01,Buy,35.49522242019898,279.21666666666664,282.0933333333333,275.13333333333327,286.1766666666667,272.2566666666666,289.05333333333334,268.17333333333323,291.93,264.08999999999986,295.3266666666666,False,563.1,False,False,42.0,270.02,278.01,1.0295904007110586,0,0,0.008118361602844234,1.0214720391082144,0.9873429267156961,0.9873916749538286,1.0072404748091865,1.0606497148562664,0.735768161969035,True,1.0020988,100.0,0,2018-08-26
45,2018-08-26,278.01,278.01,269.21,274.07,Buy,33.955892291477014,273.7633333333333,278.31666666666666,269.51666666666665,282.56333333333333,264.9633333333333,287.1166666666667,260.71666666666664,291.67,256.46999999999997,295.3266666666666,False,556.02,False,False,42.0,270.02,274.07,1.0149988889711874,0,0,0.00805999555588475,1.0069388934153027,0.9857723509440359,0.9858278479191396,1.005974767480756,1.045559162941983,0.7253407436813547,True,1.006421,100.0,0,2018-08-27
46,2018-08-27,274.03,288.57,271.9,288.12,Buy,28.895025784063368,282.86333333333334,293.8266666666667,277.1566666666667,299.5333333333334,266.1933333333333,310.4966666666667,260.4866666666667,321.4600000000001,254.78000000000003,295.3266666666666,False,548.06,False,False,42.0,270.02,288.12,1.0670320716983928,0,0,0.008268128286793571,1.0587639434115992,1.0514679195879681,1.051264275550042,1.0045520025751595,1.099371917864744,0.7625248114331081,True,1.0084811,100.0,1,2018-08-28
47,2018-08-28,288.12,298.27,282.5,295.91,Buy,27.999339599746733,292.2266666666667,301.9533333333334,286.1833333333334,307.99666666666667,276.4566666666667,317.72333333333336,270.4133333333334,327.45000000000005,264.3700000000001,295.3266666666666,False,576.24,False,False,42.0,270.02,295.91,1.0958817865343309,0,0,0.008383527146137323,1.0874982593881937,1.027139492382037,1.027037345550465,1.0096987945339564,1.1292083136546596,0.7831414582506283,True,1.0071073,100.0,1,2018-08-29
48,2018-08-29,295.91,297.74,283.85,288.07,Buy,27.25293444614954,289.8866666666667,295.9233333333334,282.0333333333334,303.77666666666676,275.9966666666667,309.8133333333334,268.14333333333343,315.8500000000001,260.29000000000013,295.3266666666666,False,591.82,False,False,42.0,270.02,288.07,1.0668469002296126,0,0,0.008267387600918451,1.058579512628694,0.9734080063946321,0.9735054577405291,1.0124127437721602,1.0991804133988266,0.7623924837898634,True,1.0059377,100.0,0,2018-08-30
49,2018-08-30,288.07,291.0,270.44,283.94,Buy,24.792799532748777,281.79333333333335,293.1466666666667,272.5866666666667,302.3533333333333,261.23333333333335,313.7066666666667,252.0266666666667,325.06000000000006,242.82000000000005,295.3266666666666,False,576.14,False,False,42.0,270.02,283.94,1.051551736908377,0,0,0.008206206947633509,1.0433455299607437,0.9856090331560253,0.9856632068594439,1.0089620258880787,1.0833621445140578,0.7514622204578533,True,1.0049024,100.0,0,2018-08-31
50,2018-08-31,283.94,284.91,276.18,281.6,Buy,22.742687104914808,280.8966666666667,285.6133333333334,276.8833333333334,289.6266666666667,272.1666666666667,294.3433333333334,268.15333333333336,299.0600000000001,264.14000000000004,295.3266666666666,False,567.88,False,False,42.0,270.02,281.6,1.042885712169469,0,0,0.008171542848677877,1.034714169320791,0.9917272270862392,0.9917588222863987,1.0075229292036814,1.074399735509128,0.7452692867540026,True,1.0012057,100.0,0,2018-09-01
51,2018-09-01,281.6,302.59,281.59,295.2,Buy,23.550404400649906,293.1266666666666,304.66333333333324,283.66333333333324,314.1266666666666,272.1266666666666,325.66333333333324,262.66333333333324,337.1999999999999,253.19999999999987,295.3266666666666,False,563.2,False,False,42.0,270.02,295.2,1.0932523516776536,0,0,0.008373009406710614,1.0848793422709428,1.0484821552053174,1.0482954545454544,1.0036756607972452,1.1264889502386335,0.7812624057165537,True,1.0004152,100.0,1,2018-09-02
52,2018-09-02,295.2,299.3,288.12,294.99,Sell,24.223502147095825,294.1366666666667,300.1533333333334,288.9733333333334,305.3166666666667,282.9566666666667,311.3333333333334,277.7933333333334,317.35000000000014,272.6300000000001,314.1266666666666,False,0.0,False,True,52.0,295.2,294.99,1.0,0,0,0.0,1.0,1.0,0.999288617886179,1.0085238763177768,1.1264889502386335,0.7807066296149261,False,0.9873806,98.0,0,2018-09-03
53,2018-09-03,295.19,296.0,284.88,288.64,Sell,22.95683159316489,289.84,294.79999999999995,283.67999999999995,300.9599999999999,278.71999999999997,305.91999999999996,272.55999999999995,310.87999999999994,266.3999999999999,305.3166666666667,False,0.0,False,False,52.0,295.2,288.64,1.0,0,0,0.0,1.0,1.0,0.9784738465710702,1.00722136539266,1.1264889502386335,0.7639010189228526,False,0.99110734,99.0,0,2018-09-04
54,2018-09-04,288.63,291.8,237.0,285.0,Sell,28.09661655345701,271.26666666666665,305.5333333333333,250.7333333333333,326.0666666666666,216.46666666666664,360.3333333333333,195.93333333333328,394.59999999999997,175.39999999999992,300.9599999999999,False,0.0,False,False,52.0,295.2,285.0,1.0,0,0,0.0,1.0,1.0,0.987389135254989,1.005094911147195,1.1264889502386335,0.7542675664946403,False,0.99288124,99.0,0,2018-09-05
55,2018-09-05,285.0,287.42,226.0,227.92,Sell,33.4787375034612,247.11333333333334,268.2266666666667,206.80666666666667,308.5333333333333,185.69333333333333,329.6466666666667,145.38666666666666,350.76000000000005,105.07999999999998,326.0666666666666,False,0.0,False,False,52.0,295.2,227.92,1.0,0,0,0.0,1.0,1.0,0.7997192982456139,1.0063606184756253,1.1264889502386335,0.6032023289665207,False,0.99224335,99.0,0,2018-09-06
56,2018-09-06,227.56,233.12,208.92,229.01,Buy,39.350554743050544,223.6833333333333,238.44666666666663,214.2466666666666,247.8833333333333,199.4833333333333,262.64666666666665,190.0466666666666,277.40999999999997,180.6099999999999,326.0666666666666,False,455.12,False,True,56.0,227.56,229.01,1.0063719458604323,0,0,0.00802548778344173,0.9983464580769906,0.9983464580769906,1.0047823797823798,1.0077833833812218,1.1246262535336071,0.6060870715892547,True,1.0383492,103.0,1,2018-09-07
57,2018-09-07,229.01,234.61,212.74,214.96,Sell,43.63874476996722,220.77,228.8,206.93,242.64,198.9,250.67000000000002,185.06,258.70000000000005,171.22,247.8833333333333,False,0.0,False,True,57.0,229.01,214.96,1.0,0,0,0.0,1.0,1.0,0.9386489672940047,1.002471237230124,1.1246262535336071,0.5689030038375014,False,0.99285316,99.0,0,2018-09-08
58,2018-09-08,214.96,219.69,188.4,196.13,Sell,48.93876281528508,201.40666666666667,214.41333333333333,183.12333333333333,232.6966666666667,170.11666666666667,245.70333333333332,151.83333333333334,258.71,133.55,242.64,False,0.0,False,False,57.0,229.01,196.13,1.0,0,0,0.0,1.0,1.0,0.912402307406029,0.9997572879919204,1.1246262535336071,0.5190684133915572,False,0.9996696,99.0,0,2018-09-09
59,2018-09-09,196.13,208.5,185.0,195.52,Buy,53.54935770642154,196.34,207.68,184.18,219.84000000000003,172.84,231.18,160.68,242.52,148.52,242.64,False,392.26,False,True,59.0,196.13,195.52,0.9968898179778719,0,0,0.007987559271911488,0.9889022587059604,0.9889022587059604,0.9968898179778719,1.0024164873524573,1.1121454423194062,0.5174540161439722,True,1.0101732,101.0,0,2018-09-10
60,2018-09-10,195.52,202.53,186.44,196.98,Buy,57.39152011570192,195.3166666666667,204.19333333333338,188.10333333333338,211.4066666666667,179.2266666666667,220.2833333333334,172.01333333333338,229.16000000000008,164.80000000000007,242.64,False,391.04,False,False,59.0,196.13,196.98,1.0043338601947687,0,0,0.008017335440779075,0.9963165247539896,1.007497471042013,1.0074672667757774,1.0027458099074509,1.1204837205677027,0.5213179833267166,True,1.0018643,100.0,1,2018-09-11
61,2018-09-11,197.01,199.34,176.0,185.1,Sell,61.2686661462281,186.81333333333336,197.62666666666672,174.28666666666672,210.15333333333336,163.47333333333336,220.96666666666673,150.94666666666672,231.7800000000001,138.42000000000007,211.4066666666667,False,0.0,False,True,61.0,197.01,185.1,1.0,0,0,0.0,1.0,1.0,0.9396893085592446,1.0043228343030282,1.1204837205677027,0.48987693529178217,False,0.99993455,99.0,0,2018-09-12
62,2018-09-12,184.87,184.87,166.76,183.02,Buy,65.00053251357649,178.21666666666667,189.67333333333335,171.56333333333333,196.3266666666667,160.10666666666665,207.78333333333336,153.45333333333332,219.24000000000004,146.79999999999998,211.4066666666667,False,369.74,False,True,62.0,184.87,183.02,0.9899929680315898,0,0,0.00795997187212636,0.9820329961594634,0.9820329961594634,0.9887628309022151,0.9994746187824965,1.100351985257004,0.4843721053328038,True,1.0112159,101.0,0,2018-09-13
63,2018-09-13,183.02,216.06,183.0,211.78,Buy,56.287693474467495,203.61333333333334,224.2266666666667,191.16666666666669,236.67333333333335,170.55333333333334,257.2866666666667,158.10666666666668,277.90000000000003,145.66000000000003,211.4066666666667,False,366.04,False,False,62.0,184.87,211.78,1.1455617460918484,0,0,0.008582246984367395,1.1369794991074809,1.1577813612719559,1.1571412960332204,0.9976779183984428,1.2739670193691532,0.5604869657271401,True,1.0010406,100.0,1,2018-09-14
64,2018-09-14,211.4,223.86,202.05,208.52,Sell,47.07557860742319,211.4766666666667,220.90333333333336,199.09333333333336,233.2866666666667,189.66666666666669,242.71333333333337,177.28333333333336,252.14000000000004,164.90000000000003,236.67333333333335,False,0.0,False,True,64.0,211.4,208.52,1.0,0,0,0.0,1.0,1.0,0.9846066672962509,1.0134560545256384,1.2739670193691532,0.5518592033875874,False,0.98136353,98.0,0,2018-09-15
