,ADX_cc,ADX_kr,ATR_cc,ATR_kr,BTC/ETH_cc,BTC/ETH_kr,DMA_cc,DMA_kr,DR_cc,DR_kr,HH_cc,HH_kr,LL_cc,LL_kr,MA2_cc,MA2_kr,MAR_cc,MAR_kr,MA_cc,MA_kr,Price_Rise_cc,Price_Rise_kr,RSI_BTC_cc,RSI_BTC_kr,RSI_cc,RSI_kr,STD_cc,STD_kr,VOL_cc,VOL_kr,WR_cc,WR_kr,close_btc_cc,close_btc_kr,close_cc,close_kr,date_btc_cc,date_btc_kr,date_cc,date_kr,high_btc_cc,high_btc_kr,high_cc,high_kr,low_btc_cc,low_btc_kr,low_cc,low_kr,open_btc_cc,open_btc_kr,open_cc,open_kr,time,volume_btc_cc,volume_btc_kr,volume_cc,volume_kr,volumeto,volumeto_btc
1125,72.88439757702648,72.88450065737347,11.258784845341003,11.257599044715912,3263.9846743295016,3263.9846743295016,0.9700890937947564,0.970089093794756,0.9556876822975096,0.9556876822975096,0.4053412196979881,0.4053412196979881,1.0246913580246917,1.0246913580246917,0.4643678486724476,0.4643678486724446,1.1956116820212743,1.1956116820212848,0.5552036246278658,0.5552036246278671,0,0.0,36.9446256549343,36.532878838880464,34.31085259174536,33.40173056188559,0.03253440582563328,0.03253440582976218,1.1187865250035742,1.1262103077327543,-81.70305676855897,-81.70305676855897,0.0261,0.0261,85.19,85.19,2018-12-13,2018-12-13,2018-12-13,2018-12-13,0.0266,0.0266,90.46,90.46,0.025789999999999997,0.02579,83.0,83.0,0.025939999999999998,0.02594,89.14,89.14,1544659200,10615.63,10612.62575845,186872.11,186870.60795813,16133684.85,277.07
1126,73.90741277116062,73.90750325325031,10.85744307067379,10.856341970093343,3187.3797614467103,3187.3797614467103,0.9874425475128246,0.9874425475128248,0.9724146026528936,0.9724146026528936,0.3862526325222925,0.3862526325222925,1.0,1.0,0.4551575826539059,0.4551575826539031,1.2044876376535285,1.204487637653539,0.5482316814908937,0.5482316814908951,0,0.0,36.809647989170436,36.39854746762823,34.07962183552427,33.17384443200023,0.03988873843289471,0.039888738436460826,0.915087322919126,0.9205262361543964,-87.1476888387824,-87.1476888387824,0.02599,0.02599,82.84,82.84,2018-12-14,2018-12-14,2018-12-14,2018-12-14,0.026310000000000004,0.026310000000000004,86.2,86.2,0.02584,0.02584,80.56,80.56,0.0261,0.0261,85.19,85.19,1544745600,5989.78,5989.77999903,150180.49,150055.48875346,12583236.18,156.1
1127,74.75992543293906,74.76000541648102,10.313339994197092,10.312317543658107,3173.1800766283523,3173.1800766283523,1.015605905044375,1.015605905044375,0.9997585707387734,0.9997585707387734,0.377290854505534,0.377290854505534,1.0049652432969214,1.0049652432969214,0.4587323655014682,0.4587323655014652,1.2137520151775223,1.2137520151775332,0.5567873330545589,0.5567873330545601,0,0.0,37.044351329409864,36.63629064849132,34.07762740231337,33.17187901343081,0.0444289382128117,0.04442893821601804,0.5777525499480635,0.5813605152152381,-87.26042841037209,-87.26042841037209,0.0261,0.0261,82.82,82.82,2018-12-15,2018-12-15,2018-12-15,2018-12-15,0.02617,0.02617,84.2,84.2,0.02585,0.02585,80.96,80.96,0.02599,0.02599,82.84,82.84,1544832000,3711.6,3705.31674758,93819.73,93791.33226328,7761953.74,96.61
1128,68.03543263127516,68.03550186710144,9.962387137468726,9.9614377191111,3198.7767584097865,3198.7767584097855,1.0266380449662857,1.0266380449662862,1.0103839652257909,1.0103839652257909,0.3945422771877941,0.3945422771877941,1.025943396226415,1.025943396226415,0.4668908129412703,0.4668908129412673,1.224309931198042,1.2243099311980532,0.5716190590691246,0.5716190590691259,1,1.0,37.17423028969725,36.767846901213034,34.246471612398736,33.34515299983034,0.03317584146998966,0.033175841474200975,0.5199630824035122,0.5232975114513911,-77.95053003533566,-77.95053003533566,0.026160000000000003,0.026160000000000003,83.68,83.68,2018-12-16,2018-12-16,2018-12-16,2018-12-16,0.02678,0.02678,88.05,88.05,0.02609,0.02609,82.65,82.65,0.0261,0.0261,82.82,82.82,1544918400,4832.17,4822.16900031,84654.9,84644.70018228,7219296.05,128.05
1129,59.994094898656186,59.99415167535125,10.212216627649529,10.211335024888882,3492.9210134128166,3492.9210134128166,1.1372231960122707,1.137223196012271,1.1203393881453154,1.1203393881453154,0.4335260115606937,0.4335260115606937,1.0338877855014896,1.0338877855014896,0.5260812864328864,0.526081286432883,1.235661617359291,1.2356616173593022,0.6500584532561169,0.6500584532561186,1,1.0,38.638205552496174,38.250487943483726,36.198949465834644,35.34805927201969,0.04266545394861696,0.042665453951224286,1.2232833807693702,1.2191501735977344,-18.52995676343422,-18.52995676343422,0.02684,0.02684,93.75,93.75,2018-12-17,2018-12-17,2018-12-17,2018-12-17,0.02727,0.02727,96.75,96.75,0.02599,0.02599,83.29,83.29,0.026160000000000003,0.026160000000000003,83.68,83.66,1545004800,18148.89,12864.86156306,206322.39,204253.09978860003,18671398.16,479.23
1130,56.3144015768755,56.314448339750435,10.229915439960276,10.229096808825387,3675.0363901018923,3675.0363901018923,1.0913626852162772,1.0913626852162772,1.0772266666666666,1.0772266666666666,0.4570506788546848,0.4570506788546848,1.1362959285004963,1.1362959285004963,0.5697309757298819,0.5697309757298781,1.2452360312413422,1.2452360312413535,0.7094495390931356,0.7094495390931373,1,1.0,39.981363332656336,39.610382735860405,37.559198858398545,36.742575009707814,0.06791926199419845,0.06791926199560719,0.9341242036461976,0.9397131064442326,-4.710820895522414,-4.710820895522414,0.02748,0.02748,100.99,100.99,2018-12-18,2018-12-18,2018-12-18,2018-12-18,0.02773,0.02773,102.0,102.0,0.02642,0.02642,91.54,91.54,0.02684,0.02684,93.75,93.75,1545091200,9627.56,9627.51551254,161356.62,161272.34325125,15389849.97,257.89
1131,55.63350817582305,55.633546818636745,10.180635765677398,10.179875608195005,3684.2105263157896,3684.2105263157896,0.9976972898237944,0.9976972898237948,0.9842558669175168,0.9842558669175168,0.4830398351032845,0.4830398351032845,1.2197120158887786,1.2197120158887786,0.5638650966937917,0.5638650966937879,1.2552929531730577,1.2552929531730692,0.7078158824199615,0.7078158824199634,0,0.0,39.2956580409354,38.92696494665243,37.38060377243349,36.56582894235107,0.08098918556424378,0.08098918556546156,1.7946331085198932,1.7978112837407323,-30.83700440528632,-30.83700440528632,0.02698,0.02698,99.4,99.4,2018-12-19,2018-12-19,2018-12-19,2018-12-19,0.028210000000000002,0.02821,107.8,107.8,0.026889999999999997,0.02689,98.26,98.26,0.02748,0.02748,100.99,100.99,1545177600,15953.46,15943.46495918,314693.59,314692.61781077,32343338.86,436.7
1132,57.63211095001689,57.6321430025184,10.827018925271867,10.8263130647525,4056.818181818182,4056.818181818182,1.1629833881831868,1.1629833881831868,1.1492957746478871,1.1492957746478871,0.5277142985168257,0.5277142985168257,1.2231876861966238,1.2231876861966238,0.6506632219790253,0.6506632219790209,1.2651369945928417,1.2651369945928532,0.823178113146639,0.8231781131466411,1,1.0,41.703395284875775,41.363276703560345,40.093527795952966,39.34464634571084,0.10380495057839484,0.10380495057911128,1.6667326025021525,1.6697624374354842,-9.486697124428922,-9.486697124428922,0.02816,0.02816,114.24,114.24,2018-12-20,2018-12-20,2018-12-20,2018-12-20,0.02864,0.02864,117.77,117.77,0.026760000000000003,0.026760000000000003,98.54,98.54,0.02698,0.02698,99.4,99.4,1545264000,22739.72,22735.69216392,285712.74,285713.83415625,31143444.41,624.6
1133,59.543339757482464,59.54336633139419,11.046517573466737,11.045862131555896,3845.714285714286,3845.714285714286,0.9549784728422276,0.9549784728422278,0.9425770308123249,0.9425770308123249,0.5332257919971323,0.5332257919971323,1.304617676266137,1.304617676266137,0.6159432517662363,0.6159432517662322,1.276282149557947,1.2762821495579588,0.7861173773699238,0.7861173773699259,0,0.0,41.475782932346895,41.136227637289345,39.32503164093181,38.582271778495524,0.1085802990331719,0.10858029903394023,1.2557000117100496,1.2579027114675074,-29.758149316508913,-29.758149316508913,0.027999999999999997,0.027999999999999997,107.68,107.68,2018-12-21,2018-12-21,2018-12-21,2018-12-21,0.028810000000000002,0.02881,119.0,119.0,0.027510000000000003,0.027510000000000003,105.1,105.1,0.02816,0.02816,114.24,114.24,1545350400,12204.12,12204.03243658,216610.01,216599.51493948,24217216.7,344.25
1134,61.136030430370454,61.13605243879067,11.036052032504823,11.035443407873327,3985.248713550601,3985.248713550601,1.092148853371926,1.092148853371926,1.0788447251114412,1.0788447251114412,0.5208585383340055,0.5208585383340055,1.3075968222442902,1.3075968222442902,0.6681613111767094,0.6681613111767049,1.2849549621457268,1.284954962145739,0.8585571923103078,0.8585571923103101,1,1.0,43.72829072557413,43.414278541647775,40.82298488746872,40.114702123267946,0.0990123614466261,0.0990123614473468,0.8217874181895884,0.8232507338581987,-7.7854195323246165,-7.7854195323246165,0.02915,0.02915,116.17,116.17,2018-12-22,2018-12-22,2018-12-22,2018-12-22,0.029310000000000003,0.029310000000000006,116.24,116.24,0.027760000000000003,0.027760000000000003,105.34,105.34,0.027999999999999997,0.027999999999999997,107.68,107.74,1545436800,9860.89,9860.65707587,142928.49,142927.45025097,15864817.42,283.17
1135,64.89357674278449,64.89359504506392,11.472048315897338,11.471483164453804,3937.8806333739335,3937.8806333739335,1.1246816818564933,1.1246816818564933,1.113196178014978,1.113196178014978,0.5959582381144419,0.5959582381144419,1.4381827209533269,1.4381827209533269,0.7471982952877794,0.7471982952877744,1.2922989159733678,1.29229891597338,0.9656035470175456,0.9656035470175484,1,1.0,50.025931028169076,49.7780081285745,43.04532273306994,42.3866688572868,0.0937596549355444,0.0937596549361547,1.3452520145769975,1.3475280572175812,-7.402937034801866,-7.402937034801866,0.03284,0.03284,129.32,129.32,2018-12-23,2018-12-23,2018-12-23,2018-12-23,0.03311,0.03311,133.0,133.0,0.02915,0.02915,115.86,115.86,0.02915,0.02915,116.17,116.17,1545523200,28091.43,28090.73151246,237059.08,237041.08221236,30019934.67,886.05
1136,69.30196588059438,69.30198112178206,12.786902007618954,12.786377224135675,4049.970947123765,4049.970947123765,1.089453535324148,1.089453535324148,1.0779461800185588,1.0779461800185588,0.7133575301339786,0.7133575301339786,1.6052631578947367,1.6052631578947367,0.8092907037229751,0.8092907037229695,1.2998792562182964,1.2998792562183088,1.0519801980198025,1.0519801980198054,1,1.0,52.355651327996576,52.13019159961746,44.67057902329338,44.04707099332889,0.10538522126169853,0.10538522126216293,2.072242823667698,2.0757007003305845,-29.26396689328996,-29.26396689328996,0.03442,0.03442,139.4,139.4,2018-12-24,2018-12-24,2018-12-24,2018-12-24,0.03757,0.03757,159.2,159.2,0.03277,0.03277,129.32,129.32,0.03284,0.03285,129.32,129.32,1545609600,46279.23,46259.234875199996,377138.31,377128.31345220003,54481839.98,1622.8
1137,68.13043775100356,68.13045041239938,13.247123292789032,13.246635993840272,3794.299147810756,3794.299147810756,0.9375158717906183,0.9375158717906183,0.9262553802008608,0.9262553802008608,0.6283102567549402,0.6283102567549402,1.5018619662363455,1.5018619662363455,0.7535765999058082,0.7535765999058031,1.3087563129962856,1.308756312996298,0.9862481324530024,0.9862481324530052,0,0.0,51.74802816339905,51.52239986659687,43.382295376038506,42.76450347268567,0.10802307751929108,0.10802307751981707,1.4470551153308708,1.4495464647836631,-49.360026255333096,-49.360026255333096,0.03403,0.03403,129.12,129.12,2018-12-25,2018-12-25,2018-12-25,2018-12-25,0.03481,0.03481,140.22,140.22,0.032889999999999996,0.03289,120.99,120.99,0.03442,0.03442,139.4,139.4,1545696000,17325.23,17289.53145768,258828.94,258828.87092717,33159756.94,586.93
1138,67.15416430967787,67.15417482124715,13.31947162901839,13.319019137137394,3809.9970768781054,3809.9970768781054,1.0232180529548496,1.0232180529548496,1.009448574969021,1.009448574969021,0.6159430030918135,0.6159430030918135,1.5292949354518368,1.5292949354518368,0.7636123539519658,0.7636123539519606,1.321543435744882,1.3215434357448943,1.009146893818918,1.0091468938189203,1,1.0,52.010329405259455,51.78713418074826,43.579341864786585,42.96561668082281,0.08602688209785501,0.08602688209850037,1.0486411829287454,1.0501307942411653,-47.57665677546982,-47.57665677546982,0.034210000000000004,0.034210000000000004,130.34,130.34,2018-12-26,2018-12-26,2018-12-26,2018-12-26,0.03536,0.03536,137.46,137.46,0.033389999999999996,0.03339,123.2,123.2,0.03403,0.03403,129.12,129.12,1545782400,7574.57,7573.90394896,187093.82,187036.28126784,24155560.28,258.63
1139,60.3772089022439,60.37721760175035,13.749509369802789,13.74908919877044,3591.023226616447,3591.023226616447,0.8919436046009361,0.8919436046009364,0.8777811876630351,0.8777811876630351,0.603370117679381,0.603370117679381,1.3956057596822244,1.3956057596822244,0.6739887811884069,0.6739887811884024,1.3354853124670472,1.3354853124670596,0.9001021180446838,0.9001021180446863,0,0.0,48.49812705249545,48.27507848187486,41.64807944085203,41.044051027381755,0.09779621164980938,0.09779621165054614,0.8477418252918584,0.8490715178319155,-82.79112754158966,-82.79112754158966,0.03186,0.03186,114.41,114.41,2018-12-27,2018-12-27,2018-12-27,2018-12-27,0.03442,0.03442,131.77,131.77,0.03146,0.03146,112.43,112.43,0.034210000000000004,0.034210000000000004,130.34,130.34,1545868800,16482.63,16481.66908141,151255.53,151254.02449324,18169256.46,534.56
1140,56.54716517632918,56.54717238230132,14.61240155767402,14.612011398858266,3883.91845979615,3883.91845979615,1.2129379819878134,1.2129379819878134,1.1990210645922559,1.1990210645922559,0.6503981264637003,0.6503981264637003,1.4030536246276066,1.4030536246276066,0.8116002392558278,0.8116002392558223,1.345204195165269,1.3452041951652818,1.0917680466440751,1.0917680466440784,1,1.0,53.241950053354685,53.057900170185086,45.19078749526384,44.65431629923315,0.06962459473627122,0.06962459473698808,1.0844675725341997,1.0794928477360344,-40.88377274415148,-40.88377274415148,0.03532,0.03532,137.18,137.18,2018-12-28,2018-12-28,2018-12-28,2018-12-28,0.03569,0.03569,138.86,138.86,0.03152,0.03152,113.03,113.03,0.03186,0.03186,114.41,114.53,1545955200,22440.27,22329.084891299997,192436.57,191206.65538017,24292436.65,749.55
1141,55.1260407474609,55.12604672236821,14.71294430355445,14.712582013225536,3727.0450751252083,3727.0450751252083,0.9880848907781858,0.9880848907781858,0.9764542936288088,0.9764542936288088,0.6885245901639344,0.6885245901639344,1.6258689175769612,1.6258689175769612,0.7967267289773046,0.7967267289772991,1.3539893565616197,1.3539893565616328,1.0787595111234245,1.0787595111234276,0,0.0,54.016408036944114,53.838368022109954,44.79710727338461,44.26198246974122,0.06079804694131639,0.060798046942175166,1.2196002157290882,1.2213872818147546,-53.9875988881762,-53.9875988881762,0.03594,0.03594,133.95,133.95,2018-12-29,2018-12-29,2018-12-29,2018-12-29,0.037489999999999996,0.03749,147.0,147.0,0.03435,0.03435,130.98,130.98,0.03532,0.03532,137.18,137.17,1546041600,19707.64,19703.12286431,220508.51,220436.48249614,30270703.29,703.05
1142,52.30530069686578,52.305305642577075,14.547733996157707,14.547397583709426,3832.044198895027,3832.044198895027,1.0476740824724828,1.0476740824724833,1.035610302351624,1.035610302351624,0.6646802875520241,0.6646802875520241,1.5906156901688182,1.5906156901688182,0.8304667304443464,0.8304667304443405,1.3609074747882843,1.360907474788298,1.1301883810246982,1.1301883810247015,1,1.0,54.3400260689734,54.164467698793885,45.51239567324068,44.99030100502899,0.06249219565772238,0.062492195658500366,0.7361723016503391,0.7372714757635918,-43.788753474449436,-43.788753474449436,0.0362,0.0362,138.72,138.72,2018-12-30,2018-12-30,2018-12-30,2018-12-30,0.03689,0.03689,140.54,140.54,0.03485,0.03485,128.14,128.14,0.03594,0.03594,133.95,134.0,1546128000,10906.2,10904.20360623,133297.13,133257.13320832,18019298.33,391.47
1143,49.724590340832464,49.72459442847564,14.32289585357501,14.322583470587322,3681.012658227849,3681.012658227849,0.9556297121203909,0.9556297121203912,0.9433391003460208,0.9433391003460208,0.6596833823111196,0.6596833823111196,1.5861469712015888,1.5861469712015888,0.7885868831594633,0.7885868831594579,1.3695911259305635,1.3695911259305773,1.0800415972004431,1.0800415972004465,0,0.0,53.381650464807215,53.20563946432666,44.541959982706814,44.02307424550827,0.061203598171559674,0.061203598172453424,0.5096149201989261,0.5105254516586378,-46.68787966444891,-46.68787966444891,0.03555,0.03555,130.86,130.86,2018-12-31,2018-12-31,2018-12-31,2018-12-31,0.03631,0.03631,139.18,139.18,0.03511,0.03511,127.78,127.78,0.0362,0.0362,138.72,138.72,1546214400,21059.77,21059.66869205,92597.19,92597.12568249,12382279.96,752.37
1144,48.28358192227628,48.28358529926239,14.144831864033936,14.1445417941168,3822.677595628415,3822.677595628415,1.0814268186208449,1.0814268186208449,1.0691578786489375,1.0691578786489375,0.6774827453987731,0.6776451411860588,1.6077457795431978,1.6077457795431978,0.8484772771102227,0.8484772771102167,1.376567151470012,1.3765671514700257,1.1679859484386512,1.1679859484386548,1,1.0,54.69862435405757,54.53235751466322,45.897323441232736,45.4021400264151,0.06200571240903886,0.06200571240980944,0.5394574906403434,0.5403058684962632,-20.509111946774677,-20.509111946774677,0.0366,0.0366,139.91,139.91,2019-01-01,2019-01-01,2019-01-01,2019-01-01,0.03808,0.03808,141.35,141.35,0.03538,0.03538,129.52,129.52,0.03555,0.03555,130.86,130.86,1546300800,18711.01,18710.96003434,98863.54,98843.53850293,13329332.65,681.69
1145,50.71331926814619,50.71332207062812,14.449486730888655,14.449217380251314,3896.192893401015,3896.192893401015,1.1063936280430209,1.106393628043021,1.0972053462940459,1.0972053462940459,0.7648003894839338,0.7648003894839338,1.7214498510427012,1.7214498510427012,0.9351812366737808,0.935181236673774,1.3818200797019249,1.3818200797019389,1.2922522109963084,1.2922522109963124,1,1.0,57.93240537372029,57.788883981758936,47.85164543245885,47.389659114157745,0.07641943713252547,0.07641943713304314,0.8367805136228192,0.8375424505728494,-8.016121809225286,-8.016121809225286,0.0394,0.0394,153.51,153.51,2019-01-02,2019-01-02,2019-01-02,2019-01-02,0.04004,0.04004,157.09,157.09,0.03658,0.03658,138.68,138.68,0.0366,0.03661,139.91,139.91,1546387200,17667.9,17667.08008269,154873.1,154873.09991373,23058355.57,684.31
1146,52.73810038970446,52.738102713432895,14.200237678682324,14.19998756737622,3780.349794238683,3780.349794238683,0.9624561194724678,0.9624561194724676,0.9574620545892776,0.9574620545892776,0.8531897265948633,0.8531897265948633,1.7814051638530286,1.7814051638530286,0.8993518890183436,0.8993518890183372,1.3829248190413883,1.3829248190414023,1.2437360483752236,1.243736048375227,0,0.0,57.159182904272605,57.01502692701498,47.01949183239947,46.559254219644394,0.0527597462036038,0.05275974620441782,0.7858235795396767,0.7862708547577837,-22.945982750794396,-22.945982750794396,0.03888,0.03888,146.98,146.98,2019-01-03,2019-01-03,2019-01-03,2019-01-03,0.03985,0.03985,154.47,154.47,0.03818,0.03818,143.51,143.51,0.0394,0.0394,153.51,153.51,1546473600,9541.21,9540.01178986,147381.83,147333.53335656,21941971.6,371.43
1147,54.756344734305785,54.7563466602878,13.998077844490727,13.997845598277918,3827.4314214463843,3827.4314214463843,1.0486427331268895,1.0486427331268895,1.0442237039052933,1.0442237039052933,0.8656170307129393,0.8656170307129393,1.7970456802383317,1.7970456802383317,0.9426094091433428,0.942609409143336,1.3836428497376654,1.3836428497376796,1.3042347690566316,1.3042347690566356,1,1.0,58.485694625891924,58.35026614752835,47.93907830206585,47.49377975178438,0.058966737951446524,0.05896673795211293,0.812367047558297,0.8130894388543161,-12.31661548959404,-12.31661548959404,0.0401,0.0401,153.48,153.48,2019-01-04,2019-01-04,2019-01-04,2019-01-04,0.04088,0.04088,156.14,156.14,0.038610000000000005,0.038610000000000005,144.77,144.77,0.03888,0.03888,146.98,146.98,1546560000,23291.65,23291.62230697,153293.53,153293.15648701,23113531.14,928.63
1148,57.35999135689306,57.359992954451755,13.605357998455675,13.605142341258068,3798.8647581441264,3798.8647581441264,1.0060901646438862,1.006090164643886,1.0029319781078971,1.0029319781078971,0.8959875340864822,0.8959875340864822,1.8929990069513405,1.8929990069513405,0.9497560361614452,0.9497560361614384,1.3815945606808602,1.3815945606808744,1.3121777735344673,1.3121777735344713,1,1.0,58.932394786856854,58.799843751733945,48.002835496180836,47.55856353732127,0.058855788320043075,0.0588557883207049,0.8063771016469027,0.7778127814611512,-21.282360024081854,-21.282360024081854,0.04052,0.04052,153.93,153.93,2019-01-05,2019-01-05,2019-01-05,2019-01-05,0.04163,0.04163,161.0,161.0,0.0399,0.0399,152.5,152.5,0.0401,0.04011,153.48,153.27,1546646400,28913.3,28394.85288055,148367.38,142840.88559179,23269076.53,1179.03
1149,54.65101701671856,54.65101833578921,13.550689569994555,13.55048931688249,4043.331603528801,4043.331603528801,1.0151852321746124,1.0151852321746129,1.0123432729162607,1.0123432729162607,0.8904223941232122,0.8904223941232122,1.8267130089374382,1.8267130089374382,0.9653812057012268,0.9653812057012198,1.3798730385602962,1.3798730385603106,1.3321034976799542,1.3321034976799584,1,1.0,56.032081490848654,55.897336099112046,48.27574996274066,47.8358589199758,0.059557871243244936,0.05955787124388157,0.7884440676007194,0.7896252869740137,-15.562913907284733,-15.562913907284733,0.03854,0.03854,155.83,155.83,2019-01-06,2019-01-06,2019-01-06,2019-01-06,0.04063,0.04063,160.0,160.0,0.03833,0.03833,147.16,147.16,0.04052,0.04045,153.93,153.93,1546732800,35695.8,35673.9352319,138603.01,138557.51195439,21321711.81,1404.92
1150,52.393538399906475,52.393539486903755,13.278497457852087,13.278311508533745,4009.589770911029,4009.589770911029,0.9701140091906082,0.970114009190608,0.9659244048001028,0.9659244048001028,0.8960063716008647,0.8960573476702508,1.83416087388282,1.83416087388282,0.9371472545233988,0.937147254523392,1.3789639339533126,1.3789639339533268,1.2922922647911324,1.2922922647911363,0,0.0,54.64609595358803,54.5106215580737,47.563818068661305,47.12524046429064,0.03664964858262983,0.036649648583735456,0.7020506544781482,0.7033534878127871,-33.29097839898345,-33.29097839898345,0.03754,0.03754,150.52,150.52,2019-01-07,2019-01-07,2019-01-07,2019-01-07,0.0386,0.0386,157.5,157.5,0.03721,0.03721,147.76,147.76,0.03854,0.03854,155.83,155.83,1546819200,12759.07,12758.47204767,121199.21,121199.1017158,18543541.77,484.17
1151,48.879863086462535,48.879863979021614,12.819319068005509,12.819146400781332,3992.4912845266826,3992.4912845266826,0.9885307134454704,0.9885307134454704,0.9891044379484452,0.9891044379484452,0.9503105590062112,0.9503105590062112,1.814175769612711,1.814175769612711,0.9317561237243028,0.931756123724296,1.3710353621158828,1.3710353621158968,1.2774705944940408,1.2774705944940443,0,0.0,54.30343613037663,54.167813362781075,47.34378112116247,46.905641021963355,0.021219438311515224,0.021219438313464564,0.6689640864735612,0.6703475919843694,-54.30107526881724,-54.30107526881724,0.03729,0.03729,148.88,148.88,2019-01-08,2019-01-08,2019-01-08,2019-01-08,0.037739999999999996,0.03774,153.0,153.0,0.03694,0.03694,146.15,146.15,0.03754,0.03754,150.52,150.52,1546905600,21095.43,21095.06972025,114086.89,114109.54873516,17086561.42,787.62
1152,46.296472722785865,46.296473454100244,12.305081991719403,12.30492165786838,3999.1963568175734,3999.1963568175734,0.999055746670568,0.9990557466705682,1.0027538957549704,1.0027538957549704,0.9540372670807452,0.9540372670807452,1.836891757696127,1.836891757696127,0.9390654760556928,0.9390654760556859,1.3590791815631047,1.359079181563119,1.2762643386319383,1.2762643386319423,1,1.0,54.35017057780822,54.21482321263331,47.40584948255341,46.96868215443201,0.02141949525656804,0.02141949525848973,0.5185180502521106,0.4988317745270561,-66.95254431103488,-66.95254431103488,0.03733,0.03733,149.29,149.29,2019-01-09,2019-01-09,2019-01-09,2019-01-09,0.03821,0.03821,153.6,153.6,0.03719,0.03719,147.98,147.98,0.03729,0.03731,148.88,148.89,1546992000,7236.65,7209.87780695,87901.61,84346.72409977,13226368.23,271.31
1153,46.57833609478468,46.578336715028115,13.492576135168019,13.492427253734924,3622.814560045859,3622.814560045859,0.8478629777905183,0.8478629777905182,0.8466742581552683,0.8466742581552683,0.9374534161490684,0.9374534161490684,1.5143992055610724,1.5143992055610724,0.8000237981762809,0.8000237981762751,1.3525813670381432,1.3525813670381572,1.0820972826003217,1.082097282600325,0,0.0,51.09738101516668,50.9612391984332,44.42278750230604,43.99294530259076,0.07918493271951997,0.07918493272024722,1.289809224677867,1.2928280411581223,-88.7179487179487,-88.7179487179487,0.03489,0.03489,126.4,126.4,2019-01-10,2019-01-10,2019-01-10,2019-01-10,0.03743,0.03743,150.93,150.93,0.03416,0.03416,122.0,122.0,0.03733,0.03733,149.29,149.29,1547078400,39723.89,39722.83530066,222963.98,222926.47988031,29547583.9,1387.86
1154,47.117269486371896,47.11727001380555,13.119534982656019,13.119396735611005,3647.7404403244495,3647.7404403244495,0.9957541404281371,0.9957541404281374,0.9962025316455696,0.9962025316455696,0.8011180124223601,0.8011180124223601,1.4983862959285004,1.4983862959285004,0.8017098729628627,0.8017098729628568,1.3440059625475251,1.3440059625475391,1.0775028494953065,1.0775028494953098,0,0.0,50.62852857149147,50.492365877178365,44.36305356466323,43.933385919215965,0.10089274980562632,0.10089274980620368,0.6260984198652346,0.6273842741343361,-87.06875155125341,-87.06875155125341,0.03452,0.03452,125.92,125.92,2019-01-11,2019-01-11,2019-01-11,2019-01-11,0.035339999999999996,0.03534,128.98,128.98,0.03367,0.03367,120.71,120.71,0.03489,0.03489,126.4,126.4,1547164800,12268.86,12095.81255344,108298.3,108248.44310999,13610880.88,423.7
1155,47.56638064602791,47.56638109612008,12.566711055323449,12.56658268306736,3620.8903113180095,3620.8903113180095,0.9877748226800068,0.9877748226800066,0.988325921219822,0.988325921219822,0.7949689440993789,0.7949689440993789,1.5219712015888778,1.5219712015888778,0.7972514843163493,0.7972514843163433,1.334999315818272,1.3349993158182862,1.064330186097428,1.0643301860974317,0,0.0,50.4370805236475,50.30091608639029,44.17741608234167,43.74829788777341,0.11130195277556088,0.1113019527760989,0.43490903875545095,0.43602592425976594,-90.481038432171,-90.481038432171,0.03437,0.03437,124.45,124.45,2019-01-12,2019-01-12,2019-01-12,2019-01-12,0.034980000000000004,0.034980000000000004,127.99,127.99,0.03416,0.03416,122.61,122.61,0.03452,0.03452,125.92,125.92,1547251200,3482.4,3475.86888157,73585.33,73585.09345048,9224104.81,120.54
1156,50.13976159485266,50.139761978402035,12.514803122800345,12.514683919991127,3514.7820786345624,3514.7820786345624,0.925881789059254,0.925881789059254,0.9266372036962636,0.9266372036962636,0.7785093167701863,0.7785093167701863,1.4088877855014896,1.4088877855014896,0.7440700866017114,0.7440700866017058,1.3243966591297034,1.3243966591297174,0.9854439368536556,0.9854439368536588,0,0.0,48.4911583840953,48.355199338535265,43.03610364478561,42.61059559639187,0.1271591483885832,0.12715914838913486,0.6976443451755967,0.6984655525107021,-95.86363636363636,-95.86363636363636,0.03281,0.03281,115.32,115.32,2019-01-13,2019-01-13,2019-01-13,2019-01-13,0.03442,0.03442,125.34,125.34,0.03235,0.03235,113.5,113.5,0.03437,0.03437,124.45,124.45,1547337600,21127.15,21111.73555583,117274.14,117108.13640973,13852551.11,700.17
1157,47.380537703063155,47.38053802837768,12.793745756886034,12.793635068563185,3661.815068493151,3661.815068493151,1.1099834465949499,1.1099834465949499,1.11264308012487,1.11264308012487,0.8180124223602484,0.8180124223602484,1.4309831181727903,1.4309831181727903,0.8330141335185839,0.8330141335185776,1.3130947164541893,1.3130947164542033,1.093826457454917,1.0938264574549204,1,1.0,51.23547195636341,51.11353158320119,45.09542933407181,44.6985281252468,0.10045585197025224,0.10045585197081806,0.968969695046656,0.9714377515952972,-63.067331670822924,-63.067331670822924,0.035039999999999995,0.035039999999999995,128.31,128.31,2019-01-14,2019-01-14,2019-01-14,2019-01-14,0.035480000000000005,0.035480000000000005,131.7,131.7,0.03274,0.03274,115.28,115.28,0.03281,0.03281,115.32,115.32,1547424000,23380.84,23374.56900201,165189.14,165187.89537718,20420741.75,791.78
